BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;3.1 - RIJKSBIJDRAGEN;3.2 - OVERIGE OVERHEIDSBIJDRAGEN EN -SUBSIDIES;3.3 - COLLEGE-, CURSUS-, LES- EN EXAMENGELDEN;3.4 - BATEN IN OPDRACHT VAN DERDEN;3.5 - OVERIGE BATEN;4.1 - PERSONEELSLASTEN;4.2 - AFSCHRIJVINGEN;4.3 - HUISVESTINGSLASTEN;4.4 - OVERIGE LASTEN;5 - FINANCIËLE BATEN EN LASTEN;6 - BELASTINGEN;7 - RESULTAAT DEELNEMINGEN;9 - BUITENGEWOON RESULTAAT;HR-GEREALISSERDE HERWAARDERING;NETRES - NETTO RESULTAAT;RESNB - RESULTAAT NA BELASTINGEN;RESUL - RESULTAAT;SALDO - SALDO BATEN EN LASTEN;TOTB - TOTAAL BATEN;TOTL - TOTAAL LASTEN;TOTRES - TOTAAL RESULTAAT
41821;REC;Stichting Alterius;2012;8.905.526;77.356;;;872.020;8.839.665;147.846;446.585;927.064;121.106;;;;;-385.152;-385.152;-385.152;-506.258;9.854.902;10.361.160;-385.152
41821;REC;Stichting Alterius;2013;9.600.385;243.953;;;820.677;9.399.591;159.853;412.669;809.896;77.943;;;;;-39.051;-39.051;-39.051;-116.994;10.665.015;10.782.009;-39.051
41821;REC;Stichting Alterius;2014;9.970.128;210.849;;;1.070.815;9.127.814;175.406;577.618;799.828;70.874;;;;;642.000;642.000;642.000;571.126;11.251.792;10.680.666;642.000
41821;REC;Stichting Alterius;2015;10.140.444;200.576;;;908.266;9.203.683;199.584;823.426;773.228;69.167;;;;;318.532;318.532;318.532;249.365;11.249.286;10.999.921;318.532
41825;PO1;Ver th Verstr Chr Onderwijs;2011;937.662;7.170;;;124.229;868.812;38.513;30.377;129.704;14.868;;;;;16.523;16.523;16.523;1.655;1.069.061;1.067.406;16.523
41825;PO1;Ver th Verstr Chr Onderwijs;2012;915.731;6.278;;;99.856;851.673;31.849;34.498;100.416;7.777;;;;;11.206;11.206;11.206;3.429;1.021.865;1.018.436;11.206
41825;PO1;Ver th Verstr Chr Onderwijs;2013;947.562;5.563;;;72.688;858.820;36.108;18.265;89.652;10.398;;;;;33.366;33.366;33.366;22.968;1.025.813;1.002.845;33.366
41825;PO1;Ver th Verstr Chr Onderwijs;2014;949.291;2.750;;;81.718;819.001;43.376;10.371;121.974;5.571;;;;;44.608;44.608;44.608;39.037;1.033.759;994.722;44.608
41825;PO1;Ver th Verstr Chr Onderwijs;2015;1.075.030;8.675;;;42.645;872.961;48.925;-10.920;122.203;4.880;;;;;98.061;98.061;98.061;93.181;1.126.350;1.033.169;98.061
41827;PO3;Stg SmdB in de Betuwe;2011;4.126.175;22.782;;;347.931;3.357.447;168.731;217.997;510.475;12.043;;;;;254.281;254.281;254.281;242.238;4.496.888;4.254.650;254.281
41827;PO3;Stg SmdB in de Betuwe;2012;4.138.027;12.704;;;212.890;3.360.589;168.269;219.450;554.443;29.793;;;;;90.663;90.663;90.663;60.870;4.363.621;4.302.751;90.663
41827;PO3;Stg SmdB in de Betuwe;2013;4.401.297;10.523;;;185.544;3.335.585;172.180;230.855;551.499;21.706;;;;;328.951;328.951;328.951;307.245;4.597.364;4.290.119;328.951
41827;PO3;Stg SmdB in de Betuwe;2014;4.266.511;11.851;;;248.114;3.548.065;184.394;214.981;579.574;19.191;;;;;18.653;18.653;18.653;-538;4.526.476;4.527.014;18.653
41827;PO3;Stg SmdB in de Betuwe;2015;4.485.881;10.181;;;172.850;3.627.133;178.497;284.293;569.887;13.459;;;;;22.561;22.561;22.561;9.102;4.668.912;4.659.810;22.561
41829;PO1;Stg Openbaar PO Wassenaar;2011;1.627.962;87.659;;;118.247;1.528.655;32.699;157.915;197.712;21.966;;;;;-61.147;-61.147;-61.147;-83.113;1.833.868;1.916.981;-61.147
41829;PO1;Stg Openbaar PO Wassenaar;2012;1.627.672;96.248;;;92.182;1.571.482;37.940;134.471;172.574;15.966;;;;;-84.399;-84.399;-84.399;-100.365;1.816.102;1.916.467;-84.399
41829;PO1;Stg Openbaar PO Wassenaar;2013;1.691.043;35.381;;;142.264;1.479.834;47.363;122.107;187.147;10.784;;;;;43.021;43.021;43.021;32.237;1.868.688;1.836.451;43.021
41829;PO1;Stg Openbaar PO Wassenaar;2014;1.699.647;13.195;;;79.757;1.463.391;49.789;147.596;187.093;8.457;;;;;-46.813;-46.813;-46.813;-55.270;1.792.599;1.847.869;-46.813
41829;PO1;Stg Openbaar PO Wassenaar;2015;1.778.486;207.020;;;76.784;1.531.682;53.158;147.713;186.095;6.264;;;;;149.906;149.906;149.906;143.642;2.062.290;1.918.648;149.906
41841;PO3;Stichting Schooltij;2011;3.277.673;218.738;;;22.219;2.839.505;56.321;258.238;376.787;45.395;;;;;33.174;33.174;33.174;-12.221;3.518.630;3.530.851;33.174
41841;PO3;Stichting Schooltij;2012;3.222.366;298.428;;;7.753;2.808.447;81.762;283.630;380.570;60.531;;;;;34.669;34.669;34.669;-25.862;3.528.547;3.554.409;34.669
41841;PO3;Stichting Schooltij;2013;3.372.999;176.190;;;40.391;3.032.347;81.885;280.746;352.365;49.054;;;;;-108.709;-108.709;-108.709;-157.763;3.589.580;3.747.343;-108.709
41841;PO3;Stichting Schooltij;2014;3.270.156;95.034;;;73.831;3.144.271;94.941;318.151;332.126;36.672;;;;;-413.796;-413.796;-413.796;-450.468;3.439.021;3.889.489;-413.796
41841;PO3;Stichting Schooltij;2015;3.218.008;95.505;;88.395;88.396;2.888.046;82.974;256.957;307.453;16.370;;;;;-28.756;-28.756;-28.756;-45.126;3.490.304;3.535.430;-28.756
41842;PO4;OCTHO;2011;5.070.276;204.096;;;145.755;4.681.520;167.421;367.145;458.839;45.957;;;;;-208.841;-208.841;-208.841;-254.798;5.420.127;5.674.925;-208.841
41842;PO4;OCTHO;2012;5.049.521;204.096;;;150.308;4.569.658;135.482;344.013;487.689;53.317;;;;;-79.600;-79.600;-79.600;-132.917;5.403.925;5.536.842;-79.600
41842;PO4;OCTHO;2013;5.201.421;204.096;;;124.886;4.387.185;109.263;358.315;497.721;37.218;;;;;215.137;215.137;215.137;177.919;5.530.403;5.352.484;215.137
41842;PO4;OCTHO;2014;5.028.091;5.043;;;134.578;4.350.268;141.123;341.710;512.109;29.709;;;;;-147.789;-147.789;-147.789;-177.498;5.167.712;5.345.210;-147.789
41842;PO4;OCTHO;2015;5.142.263;;;;110.195;4.200.269;150.761;431.292;540.981;21.033;;;;;-49.812;-49.812;-49.812;-70.845;5.252.458;5.323.303;-49.812
41843;PO1;PriMa;2011;1.332.120;98.543;;;112.354;1.178.670;50.624;147.043;123.399;11.690;;;;;54.971;54.971;54.971;43.281;1.543.017;1.499.736;54.971
41843;PO1;PriMa;2012;1.395.695;129.211;;;88.571;1.304.125;49.315;108.016;122.738;8.196;;;;;37.479;37.479;37.479;29.283;1.613.477;1.584.194;37.479
41843;PO1;PriMa;2013;1.514.619;85.574;;;112.681;1.373.541;55.947;117.225;124.848;4.079;;;;;45.392;45.392;45.392;41.313;1.712.874;1.671.561;45.392
41843;PO1;PriMa;2014;1.491.519;29.203;;;171.024;1.350.225;52.995;90.234;149.984;2.361;;;;;50.669;50.669;50.669;48.308;1.691.746;1.643.438;50.669
41843;PO1;PriMa;2015;1.546.567;14.623;;;225.592;1.343.614;113.617;466.368;132.468;-198;;;;;-269.483;-269.483;-269.483;-269.285;1.786.782;2.056.067;-269.483
41844;PO1;Stg Openbare Bs de Regenboog;2011;1.357.605;61.284;;;768;1.224.693;32.959;80.486;119.725;9.940;;;;;-28.266;-28.266;-28.266;-38.206;1.419.657;1.457.863;-28.266
41844;PO1;Stg Openbare Bs de Regenboog;2012;1.309.940;47.092;;;2.509;1.183.909;37.962;80.319;79.700;7.537;;;;;-14.812;-14.812;-14.812;-22.349;1.359.541;1.381.890;-14.812
41844;PO1;Stg Openbare Bs de Regenboog;2013;1.331.680;21.556;;;4.993;1.086.415;42.420;71.042;76.428;4.562;;;;;86.486;86.486;86.486;81.924;1.358.229;1.276.305;86.486
41844;PO1;Stg Openbare Bs de Regenboog;2014;1.204.627;2.465;;;37.932;1.080.165;35.891;77.033;85.685;6.079;;;;;-27.671;-27.671;-27.671;-33.750;1.245.024;1.278.774;-27.671
41844;PO1;Stg Openbare Bs de Regenboog;2015;1.200.494;;;;7.193;1.025.765;36.021;88.354;80.106;3.891;;;;;-18.668;-18.668;-18.668;-22.559;1.207.687;1.230.246;-18.668
41845;PO5;VCO-Oost-Groningen;2011;13.515.685;802.770;;;1.513.034;13.168.901;237.380;855.912;1.524.340;296.722;;;;;341.678;341.678;341.678;44.956;15.831.489;15.786.533;341.678
41845;PO5;VCO-Oost-Groningen;2012;13.584.936;151.801;;;1.447.636;12.652.093;235.102;837.389;1.331.077;312.979;;;;;441.691;441.691;441.691;128.712;15.184.373;15.055.661;441.691
41845;PO5;VCO-Oost-Groningen;2013;13.795.280;121.832;;;1.458.194;12.508.701;193.876;824.288;1.289.242;224.940;;;;;784.139;784.139;784.139;559.199;15.375.306;14.816.107;784.139
41845;PO5;VCO-Oost-Groningen;2014;13.283.279;205.418;;;867.999;11.767.546;192.341;840.755;1.414.735;241.891;;;;;383.210;383.210;383.210;141.319;14.356.696;14.215.377;383.210
41845;PO5;VCO-Oost-Groningen;2015;13.881.168;106.226;;;1.103.335;12.316.242;210.728;946.351;1.471.394;202.161;;;;;348.175;348.175;348.175;146.014;15.090.729;14.944.715;348.175
41846;PO5;Stichting Westerwijs;2011;13.210.600;1.080.729;;;110.534;11.889.953;325.631;1.116.136;1.421.975;17.416;;;;;-334.416;-334.416;-334.416;-351.832;14.401.863;14.753.695;-334.416
41846;PO5;Stichting Westerwijs;2012;13.209.010;2.043.342;;;98.202;11.784.148;405.905;1.088.998;1.112.845;17.810;;;;;976.468;976.468;976.468;958.658;15.350.554;14.391.896;976.468
41846;PO5;Stichting Westerwijs;2013;13.071.429;665.632;;;287.032;11.544.890;356.981;1.035.038;1.014.147;12.877;;;;;85.914;85.914;85.914;73.037;14.024.093;13.951.056;85.914
41846;PO5;Stichting Westerwijs;2014;11.947.298;187.923;;;697.833;11.677.191;318.328;979.067;1.091.500;5.984;;;;;-1.227.048;-1.227.048;-1.227.048;-1.233.032;12.833.054;14.066.086;-1.227.048
41846;PO5;Stichting Westerwijs;2015;11.798.104;347.043;;;849.955;10.697.610;288.282;942.142;1.024.533;986;;;;;43.521;43.521;43.521;42.535;12.995.102;12.952.567;43.521
41848;PO1;Ver PCO te Wijngaarden;2011;431.170;4.607;;;22.056;389.016;17.391;16.946;54.923;4.911;;;;;-15.532;-15.532;-15.532;-20.443;457.833;478.276;-15.532
41848;PO1;Ver PCO te Wijngaarden;2012;427.486;9.494;;;21.648;390.276;19.635;23.447;59.994;4.309;;;;;-30.415;-30.415;-30.415;-34.724;458.628;493.352;-30.415
41848;PO1;Ver PCO te Wijngaarden;2013;431.413;5.856;;;18.302;363.111;20.835;16.974;59.351;2.034;;;;;-2.666;-2.666;-2.666;-4.700;455.571;460.271;-2.666
41848;PO1;Ver PCO te Wijngaarden;2014;413.246;5.835;;;18.513;344.166;19.819;15.475;53.826;976;;;;;5.284;5.284;5.284;4.308;437.594;433.286;5.284
41848;PO1;Ver PCO te Wijngaarden;2015;452.510;6.412;;;5.917;372.694;17.963;16.151;52.330;656;;;;;6.357;6.357;6.357;5.701;464.839;459.138;6.357
41850;PO5;Stichting PROLOOG;2011;16.760.329;3.180.844;;5.779;2.431.022;16.957.043;439.311;4.245.326;1.627.242;-19.410;;;;;-910.358;-910.358;-910.358;-890.948;22.377.974;23.268.922;-910.358
41850;PO5;Stichting PROLOOG;2012;16.631.657;687.331;;880;2.073.095;14.697.949;601.421;1.647.804;2.076.632;-50.686;;;;;318.471;318.471;318.471;369.157;19.392.963;19.023.806;318.471
41850;PO5;Stichting PROLOOG;2013;17.141.488;585.918;;;1.681.371;14.610.007;453.316;1.506.505;1.712.826;-70.027;;;;;1.056.096;1.056.096;1.056.096;1.126.123;19.408.777;18.282.654;1.056.096
41850;PO5;Stichting PROLOOG;2014;18.197.304;786.475;;;1.606.836;16.167.585;534.570;2.130.473;1.547.584;-58.921;;;;;151.482;151.482;151.482;210.403;20.590.615;20.380.212;151.482
41850;PO5;Stichting PROLOOG;2015;20.828.947;648.993;;;1.204.305;17.986.374;800.603;2.196.220;1.541.270;-19.996;;;;;137.782;137.782;137.782;157.778;22.682.245;22.524.467;137.782
41851;PO5;Stg Openbaar Onderwijs Baasis;2011;13.815.789;1.193.521;;;371.186;13.648.407;336.967;1.205.520;1.187.809;-34.372;;;;;-1.032.579;-1.032.579;-1.032.579;-998.207;15.380.496;16.378.703;-1.032.579
41851;PO5;Stg Openbaar Onderwijs Baasis;2012;13.974.805;875.791;;;618.560;13.647.979;502.556;1.082.778;1.496.539;38.118;;;;;-1.222.578;-1.222.578;-1.222.578;-1.260.696;15.469.156;16.729.852;-1.222.578
41851;PO5;Stg Openbaar Onderwijs Baasis;2013;13.890.958;684.701;;;565.906;11.681.089;361.547;1.148.344;1.159.907;6.243;;;;;796.921;796.921;796.921;790.678;15.141.565;14.350.887;796.921
41851;PO5;Stg Openbaar Onderwijs Baasis;2014;13.432.031;453.518;;;525.527;12.183.595;332.852;917.993;1.272.533;8.459;;;;;-287.438;-287.438;-287.438;-295.897;14.411.076;14.706.973;-287.438
41851;PO5;Stg Openbaar Onderwijs Baasis;2015;14.077.131;447.043;;;624.833;12.051.160;316.485;1.127.534;1.429.893;1.967;;;;;225.902;225.902;225.902;223.935;15.149.007;14.925.072;225.902
41852;PO6;Stg Zaan Primair;2011;36.548.336;822.309;;;2.217.861;33.519.724;1.054.736;2.069.082;2.885.687;54.464;;;;-310;113.741;113.741;113.741;59.277;39.588.506;39.529.229;113.431
41852;PO6;Stg Zaan Primair;2012;36.539.200;1.059.830;;;2.557.751;34.616.698;1.098.816;2.054.031;2.567.522;45.453;;;;;-134.833;-134.833;-134.833;-180.286;40.156.781;40.337.067;-134.833
41852;PO6;Stg Zaan Primair;2013;37.672.996;1.296.929;;;1.828.784;33.542.247;999.966;2.131.972;2.773.483;29.058;;;;;1.380.099;1.380.099;1.380.099;1.351.041;40.798.709;39.447.668;1.380.099
41852;PO6;Stg Zaan Primair;2014;36.356.484;891.635;;;1.689.398;33.190.039;1.001.536;1.913.545;2.746.165;53.050;;;;;139.282;139.282;139.282;86.232;38.937.517;38.851.285;139.282
41852;PO6;Stg Zaan Primair;2015;37.541.727;1.179.996;;;992.351;33.581.611;993.805;1.932.987;2.959.265;43.056;;;;;289.462;289.462;289.462;246.406;39.714.074;39.467.668;289.462
41853;PO6;Spaarnesant;2011;41.840.121;7.156.800;;;3.559.666;39.751.258;666.950;8.147.820;3.536.598;155.410;;;;;609.371;609.371;609.371;453.961;52.556.587;52.102.626;609.371
41853;PO6;Spaarnesant;2012;42.573.548;2.664.419;;;3.605.020;39.206.510;755.868;4.768.394;3.223.265;163.867;;;;;1.052.817;1.052.817;1.052.817;888.950;48.842.987;47.954.037;1.052.817
41853;PO6;Spaarnesant;2013;43.626.659;5.377.156;;;3.928.077;39.974.730;752.195;7.900.611;3.241.296;93.297;;;;;1.156.357;1.156.357;1.156.357;1.063.060;52.931.892;51.868.832;1.156.357
41853;PO6;Spaarnesant;2014;42.955.186;4.319.157;;;3.431.959;40.179.476;892.042;7.375.614;3.660.543;97.537;;;;;-1.303.836;-1.303.836;-1.303.836;-1.401.373;50.706.302;52.107.675;-1.303.836
41853;PO6;Spaarnesant;2015;43.207.343;5.169.664;;;2.603.424;38.595.695;977.712;9.283.144;3.905.097;67.720;;;;;-1.713.497;-1.713.497;-1.713.497;-1.781.217;50.980.431;52.761.648;-1.713.497
41856;PO6;Stichting Gearhing;2011;13.192.881;851.905;;;344.696;11.581.150;277.411;972.374;1.177.596;19.687;;;;;400.638;400.638;400.638;380.951;14.389.482;14.008.531;400.638
41856;PO6;Stichting Gearhing;2012;13.452.996;734.071;;;245.666;12.067.426;287.237;1.022.880;1.137.866;132.010;;;;;49.334;49.334;49.334;-82.676;14.432.733;14.515.409;49.334
41856;PO6;Stichting Gearhing;2013;13.731.622;427.405;;;234.317;11.503.063;307.380;1.007.492;1.258.453;64.237;;;;;381.193;381.193;381.193;316.956;14.393.344;14.076.388;381.193
41856;PO6;Stichting Gearhing;2014;13.497.411;165.483;;;318.597;11.565.067;301.040;1.030.613;1.237.494;46.976;;;;;-105.747;-105.747;-105.747;-152.723;13.981.491;14.134.214;-105.747
41856;PO6;Stichting Gearhing;2015;14.129.333;105.394;;;637.570;11.734.170;291.814;1.277.654;1.177.254;34.666;;;;;426.071;426.071;426.071;391.405;14.872.297;14.480.892;426.071
41857;PO3;ABSA;2011;7.421.895;225.687;;;241.795;6.108.125;123.206;513.455;797.742;5.198;;;;;352.047;352.047;352.047;346.849;7.889.377;7.542.528;352.047
41857;PO3;ABSA;2012;7.713.560;459.267;;;287.740;6.900.953;165.573;568.764;866.653;3.401;;;;;-37.975;-37.975;-37.975;-41.376;8.460.567;8.501.943;-37.975
41857;PO3;ABSA;2013;8.905.643;372.918;;;261.089;7.377.862;197.411;633.060;814.093;2.603;;;;;519.827;519.827;519.827;517.224;9.539.650;9.022.426;519.827
41857;PO3;ABSA;2014;9.124.701;444.799;;;375.555;8.114.458;222.272;636.717;936.569;3.002;;;;;38.041;38.041;38.041;35.039;9.945.055;9.910.016;38.041
41858;PO4;Stg Meerwerf Bs Den Helder;2011;7.747.851;329.891;;;242.330;7.382.147;196.123;589.552;614.395;83.096;;;;;-379.049;-379.049;-379.049;-462.145;8.320.072;8.782.217;-379.049
41858;PO4;Stg Meerwerf Bs Den Helder;2012;7.681.102;329.261;;;166.821;7.363.129;206.229;719.642;648.340;77.432;;;;;-682.724;-682.724;-682.724;-760.156;8.177.184;8.937.340;-682.724
41858;PO4;Stg Meerwerf Bs Den Helder;2013;8.141.201;209.267;;;152.371;7.543.407;206.581;830.059;682.320;49.391;;;;;-710.137;-710.137;-710.137;-759.528;8.502.839;9.262.367;-710.137
41858;PO4;Stg Meerwerf Bs Den Helder;2014;8.018.326;278.457;;;249.724;7.527.179;242.487;711.460;682.962;15.088;;;;;-602.493;-602.493;-602.493;-617.581;8.546.507;9.164.088;-602.493
41858;PO4;Stg Meerwerf Bs Den Helder;2015;8.287.550;27.805;;;133.509;7.022.782;243.197;675.140;699.537;10.998;;;;;-180.794;-180.794;-180.794;-191.792;8.448.864;8.640.656;-180.794
41860;PO5;Stichting PlatOO;2011;12.405.851;161.011;;;691.671;10.808.195;499.372;822.915;1.296.555;89.146;;;;;-79.358;-79.358;-79.358;-168.504;13.258.533;13.427.037;-79.358
41860;PO5;Stichting PlatOO;2012;12.748.169;158.193;;;649.401;11.094.742;366.191;921.253;1.376.437;130.657;;;;;-72.203;-72.203;-72.203;-202.860;13.555.763;13.758.623;-72.203
41860;PO5;Stichting PlatOO;2013;13.560.027;101.486;;;561.329;11.396.683;376.565;955.773;1.373.487;178.968;;;;;299.302;299.302;299.302;120.334;14.222.842;14.102.508;299.302
41860;PO5;Stichting PlatOO;2014;13.432.210;106.472;;;500.666;11.549.544;381.502;936.076;1.380.162;95.552;;;;;-112.384;-112.384;-112.384;-207.936;14.039.348;14.247.284;-112.384
41860;PO5;Stichting PlatOO;2015;13.991.100;107.653;;;346.201;11.650.607;425.956;1.271.723;1.414.197;65.312;;;;;-252.217;-252.217;-252.217;-317.529;14.444.954;14.762.483;-252.217
41861;PO1;Ver voor Geref Sch Ond;2011;352.618;1.000;;;29.613;423.829;13.406;16.943;39.071;2.209;;;;;-107.809;-107.809;-107.809;-110.018;383.231;493.249;-107.809
41861;PO1;Ver voor Geref Sch Ond;2012;364.338;;;;11.331;305.480;13.050;12.532;34.277;689;;;;;11.019;11.019;11.019;10.330;375.669;365.339;11.019
41861;PO1;Ver voor Geref Sch Ond;2013;381.817;200;;;10.860;304.830;15.922;14.030;34.692;;;;;;23.403;23.403;23.403;23.403;392.877;369.474;23.403
41861;PO1;Ver voor Geref Sch Ond;2014;366.957;;;;8.775;313.196;16.085;11.007;30.777;1.018;;;;;5.685;5.685;5.685;4.667;375.732;371.065;5.685
41861;PO1;Ver voor Geref Sch Ond;2015;373.576;1.831;;;4.215;310.533;15.215;10.494;33.180;873;;;;;11.073;11.073;11.073;10.200;379.622;369.422;11.073
41862;PO5;Stg Openbaar PO Deventer;2011;20.499.512;689.103;;;1.064.639;18.866.339;637.397;1.482.653;1.931.994;129.335;;;;;-535.794;-535.794;-535.794;-665.129;22.253.254;22.918.383;-535.794
41862;PO5;Stg Openbaar PO Deventer;2012;19.660.494;607.359;;;735.250;17.692.059;616.754;1.432.010;1.594.941;134.864;;;;;-197.797;-197.797;-197.797;-332.661;21.003.103;21.335.764;-197.797
41862;PO5;Stg Openbaar PO Deventer;2013;19.985.187;565.871;;;1.168.308;17.843.623;653.412;1.554.385;1.450.906;132.560;;;;;349.600;349.600;349.600;217.040;21.719.366;21.502.326;349.600
41862;PO5;Stg Openbaar PO Deventer;2014;19.133.571;311.125;;;1.216.958;17.782.886;716.322;1.560.157;1.707.418;73.134;;;;;-1.031.995;-1.031.995;-1.031.995;-1.105.129;20.661.654;21.766.783;-1.031.995
41862;PO5;Stg Openbaar PO Deventer;2015;18.944.045;490.616;;;1.226.036;17.993.647;717.330;1.344.117;1.704.834;58.840;;;;;-1.040.391;-1.040.391;-1.040.391;-1.099.231;20.660.697;21.759.928;-1.040.391
41863;PO3;S I P O;2011;3.131.022;82.585;;;115.981;3.070.020;69.070;233.036;331.342;26.226;;;;;-347.654;-347.654;-347.654;-373.880;3.329.588;3.703.468;-347.654
41863;PO3;S I P O;2012;3.107.978;106.922;;;67.794;2.800.235;87.773;188.791;335.295;19.780;;;;;-109.620;-109.620;-109.620;-129.400;3.282.694;3.412.094;-109.620
41863;PO3;S I P O;2013;3.225.096;129.935;;;67.345;2.648.961;88.919;257.106;305.790;17.403;;;;;139.003;139.003;139.003;121.600;3.422.376;3.300.776;139.003
41863;PO3;S I P O;2014;3.305.194;119.588;;;69.211;2.576.956;94.497;174.729;331.246;14.396;;;;;330.961;330.961;330.961;316.565;3.493.993;3.177.428;330.961
41863;PO3;S I P O;2015;3.673.616;188.225;;;50.870;2.930.443;97.576;220.809;411.762;12.125;;;;;264.246;264.246;264.246;252.121;3.912.711;3.660.590;264.246
41866;PO3;OOH;2011;5.295.803;66.653;;;166.503;4.707.525;115.791;379.738;481.610;26.191;;;;;-129.514;-129.514;-129.514;-155.705;5.528.959;5.684.664;-129.514
41866;PO3;OOH;2012;5.340.416;67.505;;;288.842;4.672.313;165.677;386.624;485.934;24.317;;;;;10.532;10.532;10.532;-13.785;5.696.763;5.710.548;10.532
41866;PO3;OOH;2013;5.661.305;60.000;;;180.486;4.580.384;112.411;399.907;442.266;16.625;;;;;383.448;383.448;383.448;366.823;5.901.791;5.534.968;383.448
41866;PO3;OOH;2014;5.669.946;;;;163.555;4.911.781;123.922;430.393;485.842;14.773;;;;;-103.664;-103.664;-103.664;-118.437;5.833.501;5.951.938;-103.664
41866;PO3;OOH;2015;5.893.082;5.085;;;112.588;4.958.292;74.097;526.759;598.717;8.436;;;;;-138.674;-138.674;-138.674;-147.110;6.010.755;6.157.865;-138.674
41868;PO5;Stichting Talent Westerveld;2011;7.020.443;468.433;;;126.612;5.863.542;176.851;502.949;641.294;38.605;;;;;469.457;469.457;469.457;430.852;7.615.488;7.184.636;469.457
41868;PO5;Stichting Talent Westerveld;2012;7.098.416;284.289;;;109.708;5.945.367;189.410;461.423;537.630;71.034;;;;;429.617;429.617;429.617;358.583;7.492.413;7.133.830;429.617
41868;PO5;Stichting Talent Westerveld;2013;7.215.300;77.256;;;282.189;5.833.282;193.299;561.765;534.622;61.747;;;;;513.524;513.524;513.524;451.777;7.574.745;7.122.968;513.524
41868;PO5;Stichting Talent Westerveld;2014;6.715.845;63.232;;;175.547;5.892.108;150.368;533.283;656.466;63.620;;;;;-213.981;-213.981;-213.981;-277.601;6.954.624;7.232.225;-213.981
41868;PO5;Stichting Talent Westerveld;2015;6.732.111;42.571;;;175.643;6.020.369;158.580;622.629;576.660;50.122;;;;;-377.791;-377.791;-377.791;-427.913;6.950.325;7.378.238;-377.791
41869;PO4;Stichting Markant Onderwijs;2011;9.685.156;751.896;;;365.813;9.034.461;284.608;766.064;895.357;68.034;;;;;-109.591;-109.591;-109.591;-177.625;10.802.865;10.980.490;-109.591
41869;PO4;Stichting Markant Onderwijs;2012;9.768.603;716.867;;;295.635;9.005.795;321.659;710.214;1.043.444;135.493;;;;;-164.514;-164.514;-164.514;-300.007;10.781.105;11.081.112;-164.514
41869;PO4;Stichting Markant Onderwijs;2013;10.041.725;629.051;;;458.742;9.053.974;359.825;739.532;841.589;80.782;;;;;215.380;215.380;215.380;134.598;11.129.518;10.994.920;215.380
41869;PO4;Stichting Markant Onderwijs;2014;9.768.819;67.792;;;605.276;9.135.673;365.820;653.703;824.133;64.240;;;;;-473.202;-473.202;-473.202;-537.442;10.441.887;10.979.329;-473.202
41869;PO4;Stichting Markant Onderwijs;2015;10.406.194;75.056;;;263.221;9.485.190;275.543;687.686;833.360;96.122;;;;;-441.186;-441.186;-441.186;-537.308;10.744.471;11.281.779;-441.186
41871;PO3;Stichting OOK;2011;3.827.360;170.885;;;124.599;3.510.980;80.259;292.625;283.503;23.515;;;;;-21.008;-21.008;-21.008;-44.523;4.122.844;4.167.367;-21.008
41871;PO3;Stichting OOK;2012;3.865.145;149.860;;;109.062;3.430.071;76.740;304.325;315.262;31.585;;;;;29.254;29.254;29.254;-2.331;4.124.067;4.126.398;29.254
41871;PO3;Stichting OOK;2013;4.046.798;78.246;;;143.706;3.411.720;79.662;302.580;341.686;22.572;;;;;155.674;155.674;155.674;133.102;4.268.750;4.135.648;155.674
41871;PO3;Stichting OOK;2014;3.977.917;42.642;;;237.405;3.533.685;72.974;307.660;327.357;20.240;;;;;36.528;36.528;36.528;16.288;4.257.964;4.241.676;36.528
41871;PO3;Stichting OOK;2015;4.412.859;44.784;;;101.991;3.635.906;76.418;397.364;386.259;15.848;;;;;79.535;79.535;79.535;63.687;4.559.634;4.495.947;79.535
41873;PO1;Stg Natuurlijk Leren;2011;400.797;10.461;;;10.653;293.165;896;31.229;76.363;-340;;;;;19.918;19.918;19.918;20.258;421.911;401.653;19.918
41873;PO1;Stg Natuurlijk Leren;2012;478.915;1.985;;;31.418;360.932;1.068;13.097;84.411;-416;;;;;52.394;52.394;52.394;52.810;512.318;459.508;52.394
41873;PO1;Stg Natuurlijk Leren;2013;581.052;15.284;;;30.150;558.992;3.375;20.638;85.509;-497;;;;;-42.525;-42.525;-42.525;-42.028;626.486;668.514;-42.525
41873;PO1;Stg Natuurlijk Leren;2014;588.167;32.145;;;49.740;571.565;14.540;18.456;80.545;-398;;;;;-15.452;-15.452;-15.452;-15.054;670.052;685.106;-15.452
