PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;AANTAL_GROEPEN;SCHOOLGEWICHT;GROEPSAFHANKELIJKE_MI;LEERLINGAFHANKELIJKE_MI;AANVULLENDE_MI;TOTAAL_MI
20141001;08XJ;47867;214;104;110;9;0;71.612,00;82.289,78;150,74;154.052,52
20141001;08XL;45000;74;33;41;4;18;40.010,00;37.194,74;429,06;77.633,80
20141001;08XM;48348;141;74;67;6;0;53.177,00;58.802,78;329,66;112.309,44
20141001;08XO;83280;188;87;101;8;0;65.467,00;73.834,46;210,38;139.511,84
20141001;08XR;41251;300;156;144;14;45;104.678,00;110.161,02;3.689,38;218.528,40
20141001;08XS;40557;266;123;143;11;0;83.902,00;98.887,26;170,62;182.959,88
20141001;08XT;70002;371;154;217;15;0;110.823,00;133.021,70;170,62;244.015,32
20141001;08XV;61284;359;163;196;15;0;110.823,00;128.950,62;588,10;240.361,72
20141001;08YA;55238;184;96;88;8;0;65.467,00;72.581,82;0,00;138.048,82
20141001;08YB;55303;822;363;459;34;0;227.578,00;278.327,94;230,26;506.136,20
20141001;08YD;40712;127;48;79;5;0;47.910,00;54.105,38;230,26;102.245,64
20141001;08YE;78912;266;126;140;11;0;83.902,00;98.887,26;289,90;183.079,16
20141001;08YI;40982;335;147;188;14;0;104.678,00;121.434,78;349,54;226.462,32
20141001;08YK;40775;346;188;158;15;0;110.823,00;124.879,54;866,42;236.568,96
20141001;08YM;41154;473;193;280;19;0;135.403,00;165.903,50;270,02;301.576,52
20141001;08YN;41251;451;210;241;19;0;135.403,00;158.700,82;707,38;294.811,20
20141001;08YO;41251;423;199;224;18;0;129.258,00;149.619,18;369,42;279.246,60
20141001;08YP;40967;373;176;197;16;0;116.968,00;133.648,02;250,14;250.866,16
20141001;08YR;50819;298;122;176;12;0;90.047,00;109.221,54;429,06;199.697,60
20141001;08YS;25351;82;36;46;4;0;40.010,00;39.700,02;210,38;79.920,40
20141001;08YT;55238;192;79;113;8;0;65.467,00;75.087,10;0,00;140.554,10
20141001;08YU;24597;573;306;267;24;0;166.128,00;198.158,98;926,06;365.213,04
20141001;08YV;41223;283;136;147;12;0;90.047,00;104.524,14;289,90;194.861,04
20141001;08YZ;71749;245;122;123;10;0;77.757,00;92.310,90;130,86;170.198,76
20141001;08ZB;68836;163;82;81;7;0;59.322,00;65.692,30;150,74;125.165,04
20141001;08ZC;42616;215;98;117;9;5;71.612,00;82.602,94;747,14;154.962,08
20141001;08ZD;55238;217;102;115;9;0;71.612,00;83.229,26;429,06;155.270,32
20141001;08ZE;41023;254;130;124;12;71;90.047,00;95.129,34;1.701,38;186.877,72
20141001;08ZG;40557;195;79;116;8;0;65.467,00;76.026,58;389,30;141.882,88
20141001;08ZI;71956;322;145;177;13;0;96.192,00;117.050,54;389,30;213.631,84
20141001;08ZK;40765;177;87;90;7;2;59.322,00;70.389,70;409,18;130.120,88
20141001;08ZL;41506;234;120;114;10;0;77.757,00;88.866,14;210,38;166.833,52
20141001;08ZN;72554;218;107;111;10;23;77.757,00;83.542,42;1.363,42;162.662,84
20141001;08ZO;48348;195;75;120;9;37;71.612,00;76.026,58;1.820,66;149.459,24
20141001;08ZR;40987;154;61;93;7;20;59.322,00;62.873,86;1.502,58;123.698,44
20141001;08ZS;77533;242;115;127;11;30;83.902,00;91.371,42;1.383,30;176.656,72
20141001;08ZT;48348;250;135;115;11;16;83.902,00;93.876,70;548,34;178.327,04
20141001;08ZU;20281;274;150;124;13;44;96.192,00;101.705,70;2.953,82;200.851,52
20141001;08ZV;40712;196;111;85;8;0;65.467,00;76.339,74;150,74;141.957,48
20141001;08ZW;40557;257;115;142;11;0;83.902,00;96.068,82;130,86;180.101,68
20141001;08ZX;73919;304;148;156;13;0;96.192,00;111.413,66;130,86;207.736,52
20141001;09AA;40814;299;152;147;13;0;96.192,00;109.534,70;270,02;205.996,72
20141001;09AB;28563;316;162;154;13;0;96.192,00;115.171,58;349,54;211.713,12
20141001;09AC;31657;216;114;102;9;0;71.612,00;82.916,10;448,94;154.977,04
20141001;09AD;28147;103;35;68;4;0;40.010,00;46.589,54;150,74;86.750,28
20141001;09AE;74426;475;224;251;20;0;141.548,00;166.529,82;1.621,86;309.699,68
20141001;09AF;71008;285;138;147;12;0;90.047,00;105.150,46;230,26;195.427,72
20141001;09AG;41240;139;53;86;6;15;53.177,00;58.176,46;1.482,70;112.836,16
20141001;09AH;74868;529;264;265;22;0;153.838,00;183.753,62;607,98;338.199,60
20141001;09AI;37663;66;25;41;3;0;30.939,00;34.376,30;0,00;65.315,30
20141001;09AJ;32060;88;40;48;4;0;40.010,00;41.578,98;0,00;81.588,98
20141001;09AK;75375;200;92;108;8;0;65.467,00;77.905,54;130,86;143.503,40
