BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;1.4.1 - GEBRUIKSGOEDEREN;1.4.1.1 - VERKRIJGINGSPRIJS GEBRUIKSGOEDEREN;1.4.1T - GEBRUIKSGOEDEREN;1.4.2 - VOORUITBETAALD OP VOORRADEN;1.4T - VOORRADEN;1.5.1 - DEBITEUREN;1.5.2 - OCW/EZ;1.5.3 - GROEPSMAATSCHAPPIJEN;1.5.4 - ANDERE DEELNEMINGEN;1.5.5 - STUDENTEN/DEELNEMERS/CURSISTEN;1.5.6 - OVERIGE OVERHEDEN;1.5.7 - OVERIGE VORDERINGEN;1.5.7.1 - PERSONEEL;1.5.7.2 - OVERIGE;1.5.7T - OVERIGE VORDERINGEN;1.5.8 - OVERLOPENDE ACTIVA;1.5.8.1 - VOORUITBETAALDE KOSTEN;1.5.8.2 - VERSTREKTE VOORSCHOTTEN;1.5.8.3 - OVERIGE OVERLOPENDE ACTIVA;1.5.8T - OVERLOPENDE ACTIVA;1.5.9 - AF: VOORZIENINGEN WEGENS ONINBAARHEID;1.5.9.1 - STAND PER 1-1;1.5.9.2 - ONTTREKKING;1.5.9.3 - DOTATIE;1.5.9T - AF: VOORZIENINGEN WEGENS ONINBAARHEID;1.5T - VORDERINGEN
61778;SBO;Stg Sch v SO Gem Dronten;2015;;;;;;;50.080;;;;4.375;;;;;6.956;;;6.956;6.956;;;;;;61.411
61829;PO1;VCO Haren;2011;;;;;;;79.557;;;;28.765;12.602;;12.602;12.602;2.412;2.412;;;2.412;;;;;;123.336
61829;PO1;VCO Haren;2012;;;;;;;71.511;;;;88.005;3.614;;3.614;3.614;2.963;2.963;;;2.963;;;;;;166.093
61829;PO1;VCO Haren;2013;;;;;;;76.881;;;;81.501;11.874;;11.874;11.874;605;605;;;605;;;;;;170.861
61829;PO1;VCO Haren;2014;;;;;;17.984;179.097;;;;3.228;10.116;209;9.907;10.116;7.665;2.149;;5.516;7.665;;;;;;218.090
61829;PO1;VCO Haren;2015;;;;;;19.574;176.115;;;;;18.078;;18.078;18.078;27.213;22.278;;4.935;27.213;;;;;;240.980
61960;PO1;Sticht. de Vrije School Widar;2011;;;;;;;223.464;;;;77.750;24.902;2.851;22.051;24.902;72.236;22.875;;49.361;72.236;;;;;;398.352
61960;PO1;Sticht. de Vrije School Widar;2012;;;;;;;279.904;;;;187.481;87.287;25.577;61.710;87.287;35.463;18.327;;17.136;35.463;;;;;;590.135
61960;PO1;Sticht. de Vrije School Widar;2013;;;;;;;273.947;;;;11.147;95.008;47.135;47.873;95.008;54.933;25.877;;29.056;54.933;;;;;;435.035
61960;PO1;Sticht. de Vrije School Widar;2014;;;;;;;342.411;;;;118.272;78.826;29.294;49.532;78.826;39.371;32.240;;7.131;39.371;;;;;;578.880
61960;PO1;Sticht. de Vrije School Widar;2015;;;;;;;;;;;132.822;386.458;357.397;29.061;386.458;74.161;35.395;;38.766;74.161;;;;;;593.441
62077;REC;Stichting Horizon;2011;;;;;;28.114;1.500.088;;;;;157.096;;157.096;157.096;350.486;60.686;;289.800;350.486;;;;;;2.035.784
62077;REC;Stichting Horizon;2012;;;;;;611.001;1.649.545;;;;353.104;320.091;;320.091;320.091;358.246;199.531;;158.715;358.246;;;;;;3.291.987
62077;REC;Stichting Horizon;2013;;;;;;430.390;1.610.035;;;;1.594.214;431.876;;431.876;431.876;1.309.064;262.392;500.322;546.350;1.309.064;;;;;;5.375.579
62077;REC;Stichting Horizon;2014;;;;;;370.646;1.837.816;;;;;164.755;;164.755;164.755;205.468;144.215;;61.253;205.468;;;;;;2.578.685
62077;REC;Stichting Horizon;2015;;;;;;7.876.795;1.736.628;;;;922.110;750.850;;750.850;750.850;330.328;216.645;;113.683;330.328;168.929;168.929;;;168.929;11.447.782
62129;REC;Stg Dr A Verschoor Sch;2011;;;;;;;248.065;;;;43.927;54.665;6.467;48.198;54.665;;;;;;;;;;;346.657
62129;REC;Stg Dr A Verschoor Sch;2012;;;;;;;265.959;;;;23.192;41.836;;41.836;41.836;;;;;;;;;;;330.987
62129;REC;Stg Dr A Verschoor Sch;2013;;;;;;;250.182;;;;22.496;28.054;;28.054;28.054;47.825;;;47.825;47.825;;;;;;348.557
62129;REC;Stg Dr A Verschoor Sch;2014;;;;;;;268.572;;;;;;;;;91.433;;;91.433;91.433;;;;;;360.005
62129;REC;Stg Dr A Verschoor Sch;2015;;;;;;;262.430;;;;;503.161;16.966;486.195;503.161;32.107;;;32.107;32.107;;;;;;797.698
62181;PO2;St v Prot Chr Spec e VSO Ommen;2011;;;;;;;207.439;;;;214;292.067;;292.067;292.067;36.002;36.002;;;36.002;;;;;;535.722
62181;PO2;St v Prot Chr Spec e VSO Ommen;2012;;;;;;;201.387;;;;10.380;216.772;;216.772;216.772;28.409;28.409;;;28.409;;;;;;456.948
62181;PO2;St v Prot Chr Spec e VSO Ommen;2013;;;;;;;224.069;;;;;224.720;;224.720;224.720;5.587;5.587;;;5.587;;;;;;454.376
62181;PO2;St v Prot Chr Spec e VSO Ommen;2014;;;;;;20.690;241.360;;;;156.711;215.265;1.106;214.159;215.265;47.511;10.355;;37.156;47.511;;;;;;681.537
62181;PO2;St v Prot Chr Spec e VSO Ommen;2015;;;;;;7.478;246.205;;;;19.084;131.021;;131.021;131.021;33.338;5.220;;28.118;33.338;;;;;;437.126
62571;PO1;Ver Opr Insth v Sch md;2011;;;;;;7.896;27.806;;;;;5.423;224;5.199;5.423;;;;;;;;;;;41.125
62571;PO1;Ver Opr Insth v Sch md;2012;;;;;;;27.829;;;;3.048;4.066;;4.066;4.066;4.194;;;4.194;4.194;;;;;;39.137
62571;PO1;Ver Opr Insth v Sch md;2013;;;;;;7.545;27.492;;;;23.163;5.002;;5.002;5.002;;;;;;;;;;;63.202
62571;PO1;Ver Opr Insth v Sch md;2014;;;;;;2.881;31.671;;;;;5.337;;5.337;5.337;;;;;;;;;;;39.889
62571;PO1;Ver Opr Insth v Sch md;2015;;;;;;;27.739;;;;;14.033;;14.033;14.033;9.188;;;9.188;9.188;;;;;;50.960
62584;PO1;Stg Vrije School Almere;2011;;;;;;;51.595;;;;;5.626;208;5.418;5.626;1.864;;;1.864;1.864;;;;;;59.085
62584;PO1;Stg Vrije School Almere;2012;;;;;;;46.081;;;;;6.503;;6.503;6.503;4.406;2.783;;1.623;4.406;;;;;;56.990
62584;PO1;Stg Vrije School Almere;2013;;;;;;;52.561;;;;;7.106;;7.106;7.106;26.636;3.423;;23.213;26.636;;;;;;86.303
62584;PO1;Stg Vrije School Almere;2014;;;;;;390;66.070;;;;;;;;;12.939;;;12.939;12.939;;;;;;79.399
62584;PO1;Stg Vrije School Almere;2015;;;;;;331;76.661;;;;;;;;;14.915;;;14.915;14.915;;;;;;91.907
62662;PO6;Stg PC Ond te Utrecht;2011;;;;;;1.225.208;2.335.665;;;;;49.298;33.215;16.083;49.298;662.551;7.684;633.938;20.929;662.551;;;;;;4.272.722
62662;PO6;Stg PC Ond te Utrecht;2012;;;;;;871.530;2.383.708;;;;;29.942;44.482;-14.540;29.942;350.150;272.729;60.027;17.394;350.150;;;;;;3.635.330
62662;PO6;Stg PC Ond te Utrecht;2013;;;;;;2.828.732;2.249.546;;;;333.497;35.259;1.152;34.107;35.259;250.304;57.722;175.405;17.177;250.304;;;;;;5.697.338
62662;PO6;Stg PC Ond te Utrecht;2014;;;;;;4.180.185;2.813.612;;;;;317.270;6.667;310.603;317.270;185.705;176.164;;9.541;185.705;;;;;;7.496.772
62662;PO6;Stg PC Ond te Utrecht;2015;;;;;;823.407;2.918.782;;;;555.713;644.601;4.805;639.796;644.601;1.131.973;1.127.085;;4.888;1.131.973;78.235;78.235;;;78.235;5.996.241
62778;PO1;Stg Kath Ond Maasland;2011;;;;;;;55.759;;;;;24.255;;24.255;24.255;3.841;;;3.841;3.841;;;;;;83.855
62778;PO1;Stg Kath Ond Maasland;2012;;;;;;;52.965;;;;;58.623;;58.623;58.623;470;;;470;470;;;;;;112.058
62778;PO1;Stg Kath Ond Maasland;2013;;;;;;;53.074;;;;;54.529;;54.529;54.529;4.506;;;4.506;4.506;;;;;;112.109
62778;PO1;Stg Kath Ond Maasland;2014;;;;;;;62.485;;;;;15.093;;15.093;15.093;3.113;;;3.113;3.113;;;;;;80.691
62778;PO1;Stg Kath Ond Maasland;2015;;;;;;;57.335;;;;;25.252;;25.252;25.252;4.075;4.075;;;4.075;;;;;;86.662
62818;PO1;Sch Ver v Bo Wageningen;2011;;;;;;;49.640;;;;2.850;15.185;1.114;14.071;15.185;5.848;3.480;;2.368;5.848;;;;;;73.523
62818;PO1;Sch Ver v Bo Wageningen;2012;;;;;;;57.564;;;;29.775;212;;212;212;4.812;3.628;;1.184;4.812;;;;;;92.363
62818;PO1;Sch Ver v Bo Wageningen;2013;;;;;;;47.302;;;;;5.109;;5.109;5.109;3.932;;;3.932;3.932;;;;;;56.343
62818;PO1;Sch Ver v Bo Wageningen;2014;;;;;;;63.435;;;;;3.385;2.976;409;3.385;6.407;2.886;;3.521;6.407;;;;;;73.227
62818;PO1;Sch Ver v Bo Wageningen;2015;;;;;;;59.934;;;;176.000;868;868;;868;4.539;1.815;;2.724;4.539;;;;;;241.341
63039;PO1;Vereniging t Blokhuus;2011;;;;;;;51.666;;;;21.853;825;;825;825;3.495;;;3.495;3.495;;;;;;77.839
63039;PO1;Vereniging t Blokhuus;2012;;;;;;;56.955;;;;;10.305;6.480;3.825;10.305;4.292;1.607;;2.685;4.292;;;;;;71.552
63039;PO1;Vereniging t Blokhuus;2013;;;;;;;48.169;;;;;7.121;1.706;5.415;7.121;2.220;;;2.220;2.220;;;;;;57.510
63039;PO1;Vereniging t Blokhuus;2014;;;;;;;64.888;;;;;1.461;1.136;325;1.461;2.246;407;;1.839;2.246;;;;;;68.595
63039;PO1;Vereniging t Blokhuus;2015;;;;;;;58.026;;;;;3.082;1.432;1.650;3.082;1.597;178;;1.419;1.597;;;;;;62.705
63091;PO1;Ver PC BSO;2011;;;;;;;15.630;;;;6.878;5.293;;5.293;5.293;;;;;;;;;;;27.801
63091;PO1;Ver PC BSO;2012;;;;;;;24.153;;;;;5.034;;5.034;5.034;423;423;;;423;;;;;;29.610
63091;PO1;Ver PC BSO;2013;;;;;;;21.804;;;;;6.349;;6.349;6.349;473;473;;;473;;;;;;28.626
63091;PO1;Ver PC BSO;2014;;;;;;;24.962;;;;;4.712;;4.712;4.712;15;15;;;15;;;;;;29.689
63091;PO1;Ver PC BSO;2015;;;;;;;27.285;;;;;5.306;;5.306;5.306;;;;;;;;;;;32.591
64169;PO1;Stg voor Katholiek Ond;2011;;;;;;;40.016;;;;;;;;;8.889;2.822;;6.067;8.889;;;;;;48.905
64169;PO1;Stg voor Katholiek Ond;2012;;;;;;;40.270;;;;;3.347;3.347;;3.347;4.019;1.126;;2.893;4.019;;;;;;47.636
64169;PO1;Stg voor Katholiek Ond;2013;;;;;;;36.546;;;;;1.182;1.182;;1.182;7.539;3.344;;4.195;7.539;;;;;;45.267
64169;PO1;Stg voor Katholiek Ond;2014;;;;;;;45.069;;;;;13.131;;13.131;13.131;4.390;;;4.390;4.390;;;;;;62.590
64169;PO1;Stg voor Katholiek Ond;2015;;;;;;;41.382;;;;;3.775;;3.775;3.775;6.577;6.577;;;6.577;;;;;;51.734
65287;PO5;Dr Schaepmanstg;2011;;;;;;47.743;967.670;;;;;205.932;;205.932;205.932;129.601;57.777;;71.824;129.601;;;;;;1.350.946
65287;PO5;Dr Schaepmanstg;2012;;;;;;13.164;978.492;;;;;142.229;;142.229;142.229;174.884;55.275;;119.609;174.884;;;;;;1.308.769
65287;PO5;Dr Schaepmanstg;2013;;;;;;26.808;440.307;;;;;168.861;;168.861;168.861;204.972;86.356;;118.616;204.972;;;;;;840.948
65287;PO5;Dr Schaepmanstg;2014;;;;;;154.166;1.120.166;;;;;272.615;;272.615;272.615;162.173;41.712;;120.461;162.173;;;;;;1.709.120
65287;PO5;Dr Schaepmanstg;2015;;;;;;97.350;1.062.598;;;;;296.742;;296.742;296.742;93.031;;;93.031;93.031;;;;;;1.549.721
65430;PO4;Stg Kath Ond Soest;2011;;;;;;;286.801;;;;3.507;18.003;;18.003;18.003;65.104;;;65.104;65.104;;;;;;373.415
65430;PO4;Stg Kath Ond Soest;2012;;;;;;;275.707;;;;32.520;3.497;;3.497;3.497;54.992;14.121;;40.871;54.992;;;;;;366.716
65430;PO4;Stg Kath Ond Soest;2013;;;;;;;310.222;;;;81.194;40.258;;40.258;40.258;90.284;24.112;;66.172;90.284;;;;;;521.958
65430;PO4;Stg Kath Ond Soest;2014;;;;;;;367.223;;;;196.759;48.177;;48.177;48.177;52.065;4.162;;47.903;52.065;;;;;;664.224
65430;PO4;Stg Kath Ond Soest;2015;;;;;;;334.416;;;;33.132;18.429;18.429;;18.429;29.641;8.050;;21.591;29.641;;;;;;415.618
65768;PO1;Stg Kath Ond Achterveld;2011;;;;;;;44.487;;;;;8.195;4.009;4.186;8.195;;;;;;;;;;;52.682
65768;PO1;Stg Kath Ond Achterveld;2012;;;;;;;42.681;;;;;16.520;683;15.837;16.520;;;;;;;;;;;59.201
65768;PO1;Stg Kath Ond Achterveld;2013;;;;;;;37.136;;;;;14.742;7.866;6.876;14.742;;;;;;;;;;;51.878
65768;PO1;Stg Kath Ond Achterveld;2014;;;;;;;46.612;;;;;18.318;13.339;4.979;18.318;;;;;;;;;;;64.930
65768;PO1;Stg Kath Ond Achterveld;2015;;;;;;;41.098;;;;;5.028;1.556;3.472;5.028;996;996;;;996;;;;;;47.122
68329;PO3;Stg Kath Onderwijs Wassenaar;2011;;;;;;;144.558;;;;77.692;3.420;;3.420;3.420;104.801;15.011;;89.790;104.801;;;;;;330.471
68329;PO3;Stg Kath Onderwijs Wassenaar;2012;;;;;;;143.681;;;;64.668;13.839;;13.839;13.839;41.181;8.197;;32.984;41.181;;;;;;263.369
68329;PO3;Stg Kath Onderwijs Wassenaar;2013;;;;;;;125.659;;;;80.573;39.690;;39.690;39.690;26.265;5.616;;20.649;26.265;;;;;;272.187
68329;PO3;Stg Kath Onderwijs Wassenaar;2014;;;;;;;157.638;;;;67.751;14.656;;14.656;14.656;26.381;2.156;;24.225;26.381;;;;;;266.426
68329;PO3;Stg Kath Onderwijs Wassenaar;2015;;;;;;;155.032;;;;;10.615;;10.615;10.615;30.539;17.404;;13.135;30.539;;;;;;196.186
68836;PO5;Stg Kath Ond Twenterand;2011;;;;;;;624.138;;;;;205.035;;205.035;205.035;94.159;94.159;;;94.159;;;;;;923.332
68836;PO5;Stg Kath Ond Twenterand;2012;;;;;;38.879;624.573;;;;;104.926;;104.926;104.926;4.820;4.820;;;4.820;;;;;;773.198
68836;PO5;Stg Kath Ond Twenterand;2013;;;;;;40.514;542.891;;;;;163.938;;163.938;163.938;134.397;134.397;;;134.397;;;;;;881.740
68836;PO5;Stg Kath Ond Twenterand;2014;;;;;;94.681;716.489;;;;;132.063;;132.063;132.063;16.148;16.148;;;16.148;;;;;;959.381
68836;PO5;Stg Kath Ond Twenterand;2015;;;;;;60.485;678.189;;;;;50.138;;50.138;50.138;;;;;;;;;;;788.812
69447;PO4;Het Sticht, Stg Kath PO Zeist;2011;;;;;;;475.865;;;;40.507;55.580;49.258;6.322;55.580;43.627;18.636;;24.991;43.627;;;;;;615.579
69447;PO4;Het Sticht, Stg Kath PO Zeist;2012;;;;;;;504.827;;;;36.202;54.590;54.590;;54.590;40.956;12.826;;28.130;40.956;;;;;;636.575
69447;PO4;Het Sticht, Stg Kath PO Zeist;2013;;;;;;;502.596;;;;91.564;41.455;;41.455;41.455;27.537;;;27.537;27.537;;;;;;663.152
69447;PO4;Het Sticht, Stg Kath PO Zeist;2014;;;;;;;564.703;;;;106.662;195.444;127.996;67.448;195.444;;;;;;;;;;;866.809
69447;PO4;Het Sticht, Stg Kath PO Zeist;2015;;;;;;;501.529;;;;74.963;94.083;45.076;49.007;94.083;35.515;35.515;;;35.515;;;;;;706.090
69539;PO2;Stg PC Ond Etten Leur;2011;;;;;;;86.747;;;;;8.125;282;7.843;8.125;15.836;3.194;;12.642;15.836;;;;;;110.708
69539;PO2;Stg PC Ond Etten Leur;2012;;;;;;;93.941;;;;;22.819;14.475;8.344;22.819;11.297;1.490;;9.807;11.297;;;;;;128.057
69539;PO2;Stg PC Ond Etten Leur;2013;;;;;;;93.466;;;;;14.168;14.168;;14.168;18.549;2.257;;16.292;18.549;;;;;;126.183
69539;PO2;Stg PC Ond Etten Leur;2014;;;;;;;105.461;;;;;36.098;8.640;27.458;36.098;9.488;106;;9.382;9.488;;;;;;151.047
69539;PO2;Stg PC Ond Etten Leur;2015;;;;;;;97.661;;;;1.199;23.661;;23.661;23.661;10.328;2.722;;7.606;10.328;;;;;;132.849
69643;PO1;Ver Reform Ond;2011;;;;;;9.447;32.825;;;;1.631;;;;;5.258;3.517;;1.741;5.258;;;;;;49.161
69643;PO1;Ver Reform Ond;2012;;;;;;9.477;32.743;;;;7.535;;;;;7.622;5.473;;2.149;7.622;;;;;;57.377
69643;PO1;Ver Reform Ond;2013;;;;;;5.856;30.092;;;;;;;;;1.211;;;1.211;1.211;;;;;;37.159
69643;PO1;Ver Reform Ond;2014;;;;;;17.817;43.555;;;;18.523;;;;;1.442;;;1.442;1.442;;;;;;81.337
69643;PO1;Ver Reform Ond;2015;;;;;;3.439;37.729;;;;22.879;;;;;12.971;11.546;;1.425;12.971;;;;;;77.018
69669;PO4;Ver Chr Ond Groningen;2011;;;;;;464.735;654.206;;;;87.706;326.039;;326.039;326.039;;;;;;;;;;;1.532.686
69669;PO4;Ver Chr Ond Groningen;2012;;;;;;372.851;678.151;;;;138.327;407.022;;407.022;407.022;;;;;;;;;;;1.596.351
69669;PO4;Ver Chr Ond Groningen;2013;;;;;;176.470;668.585;;;;608.669;405.067;;405.067;405.067;;;;;;;;;;;1.858.791
69669;PO4;Ver Chr Ond Groningen;2014;;;;;;282.736;810.600;;;;1.247.371;405.067;;405.067;405.067;;;;;;;;;;;2.745.774
69669;PO4;Ver Chr Ond Groningen;2015;;;;;;308.784;727.655;;;;422.839;408.293;3.226;405.067;408.293;;;;;;;;;;;1.867.571
69799;PO1;Kath Stg Willibrordus;2011;;;;;;;45.243;;;;;225.079;;225.079;225.079;5.062;;;5.062;5.062;;;;;;275.384
69799;PO1;Kath Stg Willibrordus;2012;;;;;;;46.567;;;;;101.313;;101.313;101.313;5.614;;;5.614;5.614;;;;;;153.494
69799;PO1;Kath Stg Willibrordus;2013;;;;;;;47.323;;;;;30.751;;30.751;30.751;4.628;;;4.628;4.628;;;;;;82.702
69799;PO1;Kath Stg Willibrordus;2014;;;;;;;58.486;;;;;24.796;;24.796;24.796;3.551;;;3.551;3.551;;;;;;86.833
69799;PO1;Kath Stg Willibrordus;2015;;;;;;;54.332;;;;22.892;9.423;;9.423;9.423;10.745;10.745;;;10.745;;;;;;97.392
69877;PO4;PRICOH;2011;;;;;;;515.948;;;;35.040;6.736;;6.736;6.736;113.526;;;113.526;113.526;;;;;;671.250
69877;PO4;PRICOH;2012;;;;;;;499.062;;;;61.037;8.951;;8.951;8.951;102.791;;;102.791;102.791;;;;;;671.841
69877;PO4;PRICOH;2013;;;;;;;443.745;;;;23.681;6.640;;6.640;6.640;168.402;;;168.402;168.402;;;;;;642.468
69877;PO4;PRICOH;2014;;;;;;;559.838;;;;2.830;;;;;422.240;;;422.240;422.240;;;;;;984.908
69877;PO4;PRICOH;2015;;;;;;;564.352;;;;2.180;;;;;234.942;;;234.942;234.942;;;;;;801.474
70002;PO5;Stichting KSWW;2011;;;;;;;929.355;;;;158.499;13.047;13.047;;13.047;170.084;37.089;;132.995;170.084;;;;;;1.270.985
70002;PO5;Stichting KSWW;2012;;;;;;;959.188;;;;165.610;109.384;108.366;1.018;109.384;61.679;16.610;;45.069;61.679;;;;;;1.295.861
70002;PO5;Stichting KSWW;2013;;;;;;;965.477;;;;507.618;;;;;82.972;10.357;;72.615;82.972;;;;;;1.556.067
70002;PO5;Stichting KSWW;2014;;;;;;;1.100.809;;;;102.198;129.546;129.546;;129.546;214.898;3.464;;211.434;214.898;;;;;;1.547.451
70002;PO5;Stichting KSWW;2015;;;;;;;984.055;;;;30.053;73.642;73.642;;73.642;346.919;8.448;;338.471;346.919;;;;;;1.434.669
70033;PO1;Ver Alg Ond Kockengen eo;2011;;;;;;;23.028;;;;2.142;245;;245;245;2.515;217;;2.298;2.515;;;;;;27.930
70033;PO1;Ver Alg Ond Kockengen eo;2012;;;;;;;59.277;;;;1.173;5.884;;5.884;5.884;14.493;7.324;;7.169;14.493;;;;;;80.827
70033;PO1;Ver Alg Ond Kockengen eo;2013;;;;;;;39.047;;;;1.226;15.200;1.513;13.687;15.200;13.010;869;;12.141;13.010;;;;;;68.483
70033;PO1;Ver Alg Ond Kockengen eo;2014;;;;;;;50.679;;;;961;12.455;3.194;9.261;12.455;11.440;2.137;;9.303;11.440;;;;;;75.535
70033;PO1;Ver Alg Ond Kockengen eo;2015;;;;;;;63.010;;;;;18.701;;18.701;18.701;10.662;-354;;11.016;10.662;;;;;;92.373
70085;PO3;S H S;2011;;;;;;;263.908;;;;;20.821;;20.821;20.821;14.414;3.854;;10.560;14.414;;;;;;299.143
70085;PO3;S H S;2012;;;;;;;271.235;;;;;107.348;3.606;103.742;107.348;1.574;1.574;;;1.574;;;;;;380.157
70085;PO3;S H S;2013;;;;;;;269.291;;;;;57.896;829;57.067;57.896;892;892;;;892;;;;;;328.079
70085;PO3;S H S;2014;;;;;;;296.874;;;;;92.187;1.743;90.444;92.187;1.082;;;1.082;1.082;;;;;;390.143
70085;PO3;S H S;2015;;;;;;25.363;268.669;;;;84.432;23.950;1.082;22.868;23.950;10.176;;;10.176;10.176;;;;;;412.590
70163;REC;Stg ZML Twente/Oost-Gelderland;2011;;;;;;79.198;622.002;;;;;554.595;;554.595;554.595;197.627;42.987;;154.640;197.627;;;;;;1.453.422
70163;REC;Stg ZML Twente/Oost-Gelderland;2012;;;;;;166.521;627.057;;;;;116.375;;116.375;116.375;204.051;39.640;;164.411;204.051;;;;;;1.114.004
70163;REC;Stg ZML Twente/Oost-Gelderland;2013;;;;;;177.620;601.342;;10.616;;;97.722;;97.722;97.722;482.877;;;482.877;482.877;;;;;;1.370.177
70163;REC;Stg ZML Twente/Oost-Gelderland;2014;;;;;;159.992;652.822;;22.220;;;52.883;;52.883;52.883;216.442;;;216.442;216.442;;;;;;1.104.359
70163;REC;Stg ZML Twente/Oost-Gelderland;2015;;;;;;258.438;702.684;;;;;61.498;;61.498;61.498;102.932;8.374;;94.558;102.932;;;;;;1.125.552
70176;PO6;Stg Chr Ond Haaglanden;2011;;;;;;27.903;2.708.537;;;;6.095.585;220.992;;220.992;220.992;646.892;125.532;;521.360;646.892;15.565;4.568;;10.997;15.565;9.684.344
70176;PO6;Stg Chr Ond Haaglanden;2012;;;;;;166.970;2.864.453;;;;4.525.549;339.194;2.888;336.306;339.194;527.664;51.519;235.586;240.559;527.664;16.713;15.565;;1.148;16.713;8.407.117
70176;PO6;Stg Chr Ond Haaglanden;2013;;;;;;52.208;2.745.159;;;;6.451.858;727.888;16.514;711.374;727.888;1.014.475;351.249;468.653;194.573;1.014.475;12.257;16.713;4.456;;12.257;10.979.331
70176;PO6;Stg Chr Ond Haaglanden;2014;;;;;;273.651;2.812.365;;;;6.910.441;378.653;8.342;370.311;378.653;1.109.347;511.425;375.978;221.944;1.109.347;78.036;13.405;;64.631;78.036;11.406.421
70176;PO6;Stg Chr Ond Haaglanden;2015;;;;;;766.000;3.008.000;;;;5.864.000;533.000;;533.000;533.000;878.000;444.000;;434.000;878.000;68.000;68.000;;;68.000;10.981.000
70280;PO1;Ver v PC Basisonderwijs;2011;;;;;;;31.290;;;;;3.994;;3.994;3.994;23.640;1.016;;22.624;23.640;;;;;;58.924
70280;PO1;Ver v PC Basisonderwijs;2012;;;;;;;30.120;;;;1.424;70;;70;70;18.804;1.856;;16.948;18.804;;;;;;50.418
70280;PO1;Ver v PC Basisonderwijs;2013;;;;;;;25.397;;;;13.901;4.960;1.661;3.299;4.960;19.181;1.443;;17.738;19.181;;;;;;63.439
70280;PO1;Ver v PC Basisonderwijs;2014;;;;;;;33.748;;;;;20.979;;20.979;20.979;545;;;545;545;;;;;;55.272
70280;PO1;Ver v PC Basisonderwijs;2015;;;;;;;31.379;;;;;10.774;;10.774;10.774;1.828;;;1.828;1.828;;;;;;43.981
70358;PO1;Verstr Ond Grf Grondslag;2011;;;;;;;23.513;;;;;;;;;4.531;;;4.531;4.531;;;;;;28.044
70358;PO1;Verstr Ond Grf Grondslag;2012;;;;;;;26.502;;;;;;;;;5.244;;;5.244;5.244;;;;;;31.746
70358;PO1;Verstr Ond Grf Grondslag;2013;;;;;;;23.859;;;;;;;;;4.096;900;;3.196;4.096;;;;;;27.955
70358;PO1;Verstr Ond Grf Grondslag;2014;;;;;;735;32.179;;;;;;;;;4.516;2.357;;2.159;4.516;;;;;;37.430
70358;PO1;Verstr Ond Grf Grondslag;2015;;;;;;949;30.158;;;;;;;;;3.441;1.179;;2.262;3.441;;;;;;34.548
70644;PO1;RK Ond Stg;2011;;;;;;;68.973;;;;;39.182;;39.182;39.182;280;280;;;280;;;;;;108.435
70644;PO1;RK Ond Stg;2012;;;;;;;67.167;;;;;23.737;2.152;21.585;23.737;3.189;3.189;;;3.189;;;;;;94.093
70644;PO1;RK Ond Stg;2013;;;;;;;61.800;;;;;23.001;10.314;12.687;23.001;3.390;3.390;;;3.390;;;;;;88.191
70644;PO1;RK Ond Stg;2014;;;;;;;57.753;;;;;26.594;8.071;18.523;26.594;4.458;4.458;;;4.458;;;;;;88.805
70644;PO1;RK Ond Stg;2015;;;;;;;61.798;;;;;5.067;;5.067;5.067;12.181;;;12.181;12.181;;;;;;79.046
71008;PO5;Stichting Leerrijk;2011;;;;;;38.740;800.603;;;;106.424;;;;;352.605;9.050;;343.555;352.605;;;;;;1.298.372
71008;PO5;Stichting Leerrijk;2012;;;;;;7.331;842.320;;;;70.304;1.563;1.563;;1.563;204.166;2.958;;201.208;204.166;;;;;;1.125.684
71008;PO5;Stichting Leerrijk;2013;;;;;;435;816.154;;;;43.883;;;;;264.511;21.032;;243.479;264.511;;;;;;1.124.983
71008;PO5;Stichting Leerrijk;2014;;;;;;1.288;913.208;;;;44.983;;;;;443.913;1.875;;442.038;443.913;;;;;;1.403.392
71008;PO5;Stichting Leerrijk;2015;;;;;;;827.390;;;;8.626;;;;;245.368;17.481;;227.887;245.368;;;;;;1.081.384
71242;PO1;Ver Deventer Leerschool;2011;;;;;;;48.943;;;;;35.588;;35.588;35.588;2.390;2.390;;;2.390;;;;;;86.921
71242;PO1;Ver Deventer Leerschool;2012;;;;;;;49.028;;;;;31.176;;31.176;31.176;1.649;1.649;;;1.649;;;;;;81.853
71242;PO1;Ver Deventer Leerschool;2013;;;;;;;50.418;;;;;92.134;;92.134;92.134;2.439;2.439;;;2.439;;;;;;144.991
71242;PO1;Ver Deventer Leerschool;2014;;;;;;;49.248;;;;;57.780;;57.780;57.780;5.850;5.850;;;5.850;;;;;;112.878
71242;PO1;Ver Deventer Leerschool;2015;;;;;;;54.843;;;;;8.056;;8.056;8.056;5.356;5.356;;;5.356;;;;;;68.255
71346;PO1;Ver Samenw Sch Jenaplan;2011;;;;;;;41.826;;;;;;;;;9.045;3.286;;5.759;9.045;;;;;;50.871
71346;PO1;Ver Samenw Sch Jenaplan;2012;;;;;;;42.464;;;;12.114;3.934;;3.934;3.934;10.312;3.966;;6.346;10.312;;;;;;68.824
