PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;SCHOOLGEWICHT;GEMIDDELDE_GEWOGEN_LEEFTIJD;AANTAL_GEWICHTENLEERLINGEN_IN_IMPULSGEBIED;ONDERBOUW;BOVENBOUW;KLEINE_SCHOLEN_TOESLAG;DRIEVIERDE_OPSLAG_NEVENVESTIGINGEN;ZEER_KLEINE_SCHOLEN_TOESLAG;BESTRIJDING_ONDERWIJSACHTERSTANDEN;DIRECTIETOESLAG;TOTAAL_PERSONELE_BEKOSTIGING;IMPULSGEBIEDEN;PERSONEELS_EN_ARBEIDSMARKTBELEID;PRESTATIEBOX;TOTAAL
20141001;05TB;41439;161;64;97;0;31,32;0;203.878,32;214.982,19;0,00;0,00;0,00;0,00;36.215,98;455.076,49;0,00;94.274,09;13.092,52;562.443,10
20141001;05TE;41358;77;34;43;0;37,96;0;118.828,52;104.555,08;58.930,96;0,00;0,00;0,00;19.434,99;301.749,55;0,00;61.884,80;6.261,64;369.895,99
20141001;05TF;91079;100;50;50;0;40,03;0;179.569,89;124.930,12;39.868,74;0,00;0,00;0,00;36.215,98;380.584,73;0,00;70.393,65;8.132,00;459.110,38
20141001;05TG;91118;546;280;266;0;36,70;0;962.150,84;635.920,08;0,00;0,00;0,00;0,00;36.215,98;1.634.286,90;0,00;263.004,99;44.400,72;1.941.692,61
20141001;05TH;41385;89;40;49;0;43,52;0;150.159,87;127.973,95;52.015,40;0,00;0,00;0,00;19.434,99;349.584,21;0,00;66.324,20;7.237,48;423.145,89
20141001;05TI;42632;264;122;142;0;44,89;0;465.774,66;377.168,32;0,00;0,00;0,00;0,00;36.215,98;879.158,96;0,00;135.557,91;21.468,48;1.036.185,35
20141001;05TL;41358;240;112;128;0;42,93;13;417.368,97;331.851,69;0,00;0,00;0,00;0,00;36.215,98;785.436,64;23.075,00;124.711,35;19.516,80;952.739,79
20141001;05TM;41385;82;41;41;0;44,53;3;155.843,16;108.422,34;59.331,20;0,00;0,00;0,00;19.434,99;343.031,69;5.325,00;63.734,55;6.668,24;418.759,48
20141001;05TN;32073;53;25;28;0;43,80;3;94.176,05;73.382,06;86.161,24;0,00;0,00;0,00;19.434,99;273.154,34;5.325,00;53.006,00;4.309,96;335.795,30
20141001;05TO;40889;180;76;104;0;39,49;0;271.034,17;258.034,49;0,00;0,00;0,00;0,00;36.215,98;565.284,64;0,00;102.860,95;14.637,60;682.783,19
20141001;05TR;41646;177;116;61;0;39,41;0;413.251,38;151.188,99;0,00;0,00;0,00;0,00;36.215,98;600.656,35;0,00;101.505,13;14.393,64;716.555,12
20141001;05TS;32073;43;12;31;0;42,45;0;44.449,75;79.888,07;94.000,03;0,00;0,00;0,00;19.434,99;237.772,84;0,00;49.306,50;3.496,76;290.576,10
20141001;05TT;40959;86;36;50;0;44,33;0;136.502,45;131.898,27;55.387,14;0,00;0,00;0,00;19.434,99;343.222,85;0,00;65.214,35;6.993,52;415.430,72
20141001;05TU;41473;55;25;30;0;45,01;0;95.585,40;79.800,12;85.535,30;0,00;0,00;0,00;19.434,99;280.355,81;0,00;53.745,90;4.472,60;338.574,31
20141001;05TV;41018;238;120;118;0;47,09;0;470.438,77;321.835,19;0,00;0,00;0,00;0,00;36.215,98;828.489,94;0,00;123.807,47;19.354,16;971.651,57
20141001;05TW;92210;127;51;76;0;40,52;0;184.325,57;191.100,72;15.681,72;0,00;0,00;0,00;36.215,98;427.323,99;0,00;80.382,30;10.327,64;518.033,93
20141001;05TY;41270;176;84;92;0;40,84;0;304.847,39;232.286,60;0,00;0,00;0,00;0,00;36.215,98;573.349,97;0,00;101.053,19;14.312,32;688.715,48
20141001;05TZ;45969;82;39;43;0;39,02;0;138.229,33;106.032,33;55.325,04;0,00;0,00;0,00;19.434,99;319.021,69;0,00;63.734,55;6.668,24;389.424,48
20141001;05UD;41558;65;35;30;0;44,37;0;132.775,94;79.177,85;75.367,04;0,00;0,00;0,00;19.434,99;306.755,82;0,00;57.445,40;5.285,80;369.487,02
20141001;05UE;92626;146;68;78;2;36,65;0;233.506,80;186.346,41;0,00;0,00;0,00;5.805,47;36.215,98;461.874,66;0,00;88.054,15;11.872,72;561.801,53
20141001;05UF;92639;142;68;74;0;39,78;0;243.423,01;184.296,99;2.083,86;0,00;0,00;0,00;36.215,98;466.019,84;0,00;85.931,55;11.547,44;563.498,83
20141001;05UG;41261;67;26;41;0;45,94;0;100.535,36;110.295,96;74.883,11;0,00;0,00;0,00;19.434,99;305.149,42;0,00;58.185,30;5.448,44;368.783,16
20141001;05UK;41787;56;20;36;0;40,14;0;71.930,45;90.078,03;79.559,22;0,00;0,00;0,00;19.434,99;261.002,69;0,00;54.115,85;4.553,92;319.672,46
20141001;05UL;40635;94;44;50;0;39,82;0;157.591,01;124.589,81;45.142,35;0,00;0,00;0,00;19.434,99;346.758,16;0,00;68.173,95;7.644,08;422.576,19
20141001;05UM;92899;70;35;35;0;41,27;0;127.720,93;88.857,67;67.928,36;0,00;0,00;0,00;19.434,99;303.941,95;0,00;59.295,15;5.692,40;368.929,50
20141001;05UN;41251;207;92;115;0;46,37;0;357.583,60;310.969,40;0,00;0,00;0,00;0,00;36.215,98;704.768,98;0,00;109.797,33;16.833,24;831.399,55
20141001;05UO;41473;212;101;111;0;41,96;0;371.812,96;284.288,05;0,00;0,00;0,00;0,00;36.215,98;692.316,99;0,00;112.057,03;17.239,84;821.613,86
20141001;05UR;41571;80;45;35;0;42,85;0;167.525,17;90.649,95;59.974,50;0,00;0,00;0,00;19.434,99;337.584,61;0,00;62.994,65;6.505,60;407.084,86
20141001;05US;41125;101;44;57;0;35,04;0;147.792,20;133.201,95;36.447,61;0,00;0,00;0,00;36.215,98;353.657,74;0,00;70.763,60;8.213,32;432.634,66
20141001;05UT;41845;170;82;88;0;41,81;0;301.294,89;224.953,70;0,00;0,00;0,00;0,00;36.215,98;562.464,57;0,00;98.341,55;13.824,40;674.630,52
20141001;05UU;41261;185;92;93;0;42,00;0;338.852,56;238.307,85;0,00;0,00;0,00;0,00;36.215,98;613.376,39;0,00;105.120,65;15.044,20;733.541,24
20141001;05UW;41419;42;24;18;0;32,44;0;77.706,71;40.546,99;82.977,11;0,00;0,00;0,00;19.434,99;220.665,80;0,00;48.936,55;3.415,44;273.017,79
20141001;05UX;41582;80;30;50;0;40,63;0;108.580,55;125.902,42;58.308,59;0,00;0,00;0,00;19.434,99;312.226,55;0,00;62.994,65;6.505,60;381.726,80
20141001;05UY;42604;145;73;72;0;46,75;0;285.027,22;195.580,62;0,00;0,00;0,00;0,00;36.215,98;516.823,82;0,00;87.043,05;11.791,40;615.658,27
20141001;05VA;93445;99;50;49;0;33,67;0;164.754,27;112.331,26;37.405,82;0,00;0,00;0,00;36.215,98;350.707,33;0,00;70.023,70;8.050,68;428.781,71
20141001;05VC;92951;48;25;23;0;39,56;0;89.237,51;57.117,50;86.113,50;0,00;0,00;0,00;19.434,99;251.903,50;0,00;51.156,25;3.903,36;306.963,11
20141001;05VD;93653;79;32;47;0;34,61;0;106.844,16;109.178,18;54.627,35;0,00;0,00;0,00;19.434,99;290.084,68;0,00;62.624,70;6.424,28;359.133,66
20141001;05VG;41194;133;81;52;0;38,42;0;284.827,41;127.213,95;9.973,53;0,00;0,00;0,00;36.215,98;458.230,87;0,00;82.602,00;10.815,56;551.648,43
20141001;05VI;41583;44;20;24;2;47,05;0;78.369,19;65.426,89;98.456,75;0,00;0,00;6.624,58;19.434,99;268.312,40;0,00;50.235,61;3.578,08;322.126,09
20141001;05VJ;40959;101;50;51;0;43,05;0;186.604,98;132.420,51;40.495,39;0,00;0,00;0,00;36.215,98;395.736,86;0,00;70.763,60;8.213,32;474.713,78
20141001;05VK;41845;159;71;88;0;48,11;0;281.716,99;242.921,81;0,00;0,00;0,00;0,00;36.215,98;560.854,78;0,00;93.370,21;12.929,88;667.154,87
20141001;05VL;41507;195;116;79;0;35,64;0;392.876,64;186.149,47;0,00;0,00;0,00;0,00;36.215,98;615.242,09;0,00;104.374,05;15.857,40;735.473,54
20141001;05VM;94108;127;66;61;0;34,20;0;219.105,35;140.888,77;14.405,58;0,00;0,00;0,00;36.215,98;410.615,68;0,00;80.382,30;10.327,64;501.325,62
20141001;05VO;41226;363;186;177;0;44,18;0;703.962,79;466.059,37;0,00;58.526,20;0,00;0,00;36.215,98;1.264.764,34;0,00;180.299,97;29.519,16;1.474.583,47
20141001;05VP;94459;245;126;119;0;43,36;0;472.064,34;310.176,78;0,00;0,00;0,00;0,00;36.215,98;818.457,10;0,00;126.971,05;19.923,40;965.351,55
20141001;05VR;95148;507;272;235;0;44,85;14;1.037.941,53;623.882,35;0,00;0,00;0,00;0,00;36.215,98;1.698.039,86;24.850,00;245.379,33;41.229,24;2.009.498,43
20141001;05VS;95395;94;46;48;8;42,15;0;169.747,75;123.230,95;46.510,12;0,00;0,00;24.954,62;19.434,99;383.878,43;0,00;70.410,59;7.644,08;461.933,10
20141001;05VT;95421;222;115;107;0;43,49;0;431.548,90;279.349,28;0,00;0,00;0,00;0,00;36.215,98;747.114,16;0,00;116.576,43;18.053,04;881.743,63
20141001;05VU;95655;352;186;166;0;40,73;7;674.065,99;418.534,02;0,00;0,00;0,00;0,00;36.215,98;1.128.815,99;12.425,00;175.328,63;28.624,64;1.345.194,26
20141001;05VV;95681;437;202;235;0;45,28;0;774.871,03;627.157,38;0,00;0,00;0,00;0,00;36.215,98;1.438.244,39;0,00;213.743,53;35.536,84;1.687.524,76
20141001;05VW;95694;730;416;314;0;39,56;0;1.484.912,17;779.778,05;0,00;0,00;0,00;0,00;36.215,98;2.300.906,20;0,00;346.161,95;59.363,60;2.706.431,75
20141001;05VX;46879;1.284;759;525;0;39,43;0;2.704.653,77;1.301.557,06;0,00;0,00;0,00;0,00;36.215,98;4.042.426,81;0,00;596.536,71;104.414,88;4.743.378,40
20141001;05VY;95746;303;150;153;0;42,86;0;558.487,11;396.319,36;0,00;0,00;0,00;0,00;36.215,98;991.022,45;0,00;153.183,57;24.639,96;1.168.845,98
20141001;05WB;95785;439;213;226;0;45,24;0;816.670,03;602.845,60;0,00;0,00;0,00;0,00;36.215,98;1.455.731,61;0,00;214.647,41;35.699,48;1.706.078,50
20141001;05WD;95954;297;148;149;0;44,12;0;559.728,72;392.042,72;0,00;0,00;0,00;0,00;36.215,98;987.987,42;0,00;150.471,93;24.152,04;1.162.611,39
20141001;05WG;96266;275;132;143;0;41,53;0;483.289,32;364.252,07;0,00;0,00;0,00;0,00;36.215,98;883.757,37;0,00;140.529,25;22.363,00;1.046.649,62
20141001;05WH;41515;348;178;170;0;41,70;0;653.118,13;433.963,59;0,00;0,00;0,00;0,00;36.215,98;1.123.297,70;0,00;173.520,87;28.299,36;1.325.117,93
20141001;05WI;96292;251;131;120;0;43,07;0;489.027,10;311.655,44;0,00;0,00;0,00;0,00;36.215,98;836.898,52;0,00;129.682,69;20.411,32;986.992,53
20141001;05WJ;96409;255;105;150;0;42,80;0;390.647,46;388.256,70;0,00;0,00;0,00;0,00;36.215,98;815.120,14;0,00;131.490,45;20.736,60;967.347,19
20141001;05WK;41376;213;111;102;0;42,36;0;410.694,72;262.560,00;0,00;0,00;0,00;0,00;36.215,98;709.470,70;0,00;112.508,97;17.321,16;839.300,83
20141001;05WL;96864;104;45;59;0;42,76;0;167.336,48;152.637,81;37.554,82;0,00;0,00;0,00;36.215,98;393.745,09;0,00;71.873,45;8.457,28;474.075,82
20141001;05WM;97137;226;115;111;0;39,41;0;409.688,87;275.114,40;0,00;0,00;0,00;0,00;36.215,98;721.019,25;0,00;118.384,19;18.378,32;857.781,76
20141001;05WN;41547;231;117;114;0;44,59;0;445.050,23;301.688,68;0,00;0,00;0,00;0,00;36.215,98;782.954,89;0,00;120.643,89;18.784,92;922.383,70
20141001;05WR;31019;154;44;110;0;41,15;0;160.317,45;278.839,17;0,00;0,00;0,00;0,00;36.215,98;475.372,60;0,00;91.110,51;12.523,28;579.006,39
20141001;05WS;98255;142;69;73;0;41,70;0;253.175,01;186.349,07;2.135,45;0,00;0,00;0,00;36.215,98;477.875,51;0,00;85.931,55;11.547,44;575.354,50
20141001;05WT;98398;107;51;56;0;39,56;0;182.044,52;139.068,70;33.367,78;0,00;0,00;0,00;36.215,98;390.696,98;0,00;72.983,30;8.701,24;472.381,52
20141001;05WU;98463;249;127;122;0;43,94;0;479.242,70;320.289,70;0,00;0,00;0,00;0,00;36.215,98;835.748,38;0,00;128.778,81;20.248,68;984.775,87
20141001;05WV;98489;243;131;112;0;45,75;0;505.383,92;300.606,60;0,00;0,00;0,00;0,00;36.215,98;842.206,50;0,00;126.067,17;19.760,76;988.034,43
20141001;05WZ;41439;86;30;56;0;34,56;0;100.096,51;129.993,90;48.739,73;0,00;0,00;0,00;19.434,99;298.265,13;0,00;65.214,35;6.993,52;370.473,00
20141001;05XB;41845;115;62;53;2;43,73;16;233.354,40;138.781,52;27.641,79;0,00;0,00;6.363,09;36.215,98;442.356,78;28.400,00;76.502,06;9.351,80;556.610,64
20141001;05XC;41358;207;104;103;5;45,79;46;401.414,63;276.584,24;0,00;0,00;0,00;16.313,35;36.215,98;730.528,20;81.650,00;111.195,23;16.833,24;940.206,67
20141001;05XD;41845;83;35;48;0;38,28;2;122.845,28;117.210,47;53.907,95;0,00;0,00;0,00;19.434,99;313.398,69;3.550,00;64.104,50;6.749,56;387.802,75
20141001;05XE;41261;163;87;76;0;43,36;10;325.949,19;198.096,10;0,00;0,00;0,00;0,00;36.215,98;560.261,27;17.750,00;95.177,97;13.255,16;686.444,40
20141001;05XF;41358;149;74;75;0;43,79;0;278.726,63;196.534,79;0,00;0,00;0,00;0,00;36.215,98;511.477,40;0,00;88.850,81;12.116,68;612.444,89
20141001;05XH;42604;38;19;19;0;45,95;0;73.477,00;51.118,92;102.980,56;0,00;0,00;0,00;19.434,99;247.011,47;0,00;47.456,75;3.090,16;297.558,38
20141001;05XI;42604;52;29;23;0;46,07;0;112.311,24;61.970,25;89.549,89;0,00;0,00;0,00;19.434,99;283.266,37;0,00;52.636,05;4.228,64;340.131,06
20141001;05XQ;41827;118;56;62;0;31,75;0;179.515,42;138.275,35;21.136,55;0,00;0,00;0,00;36.215,98;375.143,30;0,00;77.052,75;9.595,76;461.791,81
20141001;05XR;41460;57;22;35;0;37,52;0;76.438,05;84.603,86;75.989,15;0,00;0,00;0,00;19.434,99;256.466,05;0,00;54.485,80;4.635,24;315.587,09
20141001;05XT;77235;44;18;26;0;47,73;0;71.102,53;71.452,14;99.252,71;0,00;0,00;0,00;19.434,99;261.242,37;0,00;49.676,45;3.578,08;314.496,90
20141001;05XU;41785;35;13;22;0;41,41;0;47.523,99;55.953,22;100.095,22;0,00;0,00;0,00;19.434,99;223.007,42;0,00;46.346,90;2.846,20;272.200,52
20141001;05XW;41491;244;88;156;0;41,94;0;323.873,84;399.438,84;0,00;0,00;0,00;0,00;36.215,98;759.528,66;0,00;126.519,11;19.842,08;905.889,85
20141001;05XX;41371;143;47;96;0;43,86;0;177.182,36;251.782,33;1.249,31;0,00;0,00;0,00;36.215,98;466.429,98;0,00;86.301,50;11.628,76;564.360,24
20141001;05XZ;41455;204;114;90;0;42,28;0;421.369,67;231.437,23;0,00;0,00;0,00;0,00;36.215,98;689.022,88;0,00;108.441,51;16.589,28;814.053,67
20141001;05YA;41496;104;49;55;14;42,22;0;180.978,06;141.326,91;37.300,84;0,00;0,00;43.709,17;36.215,98;439.530,96;0,00;75.787,57;8.457,28;523.775,81
20141001;05YC;41692;379;213;166;60;44,50;83;809.326,52;438.816,85;0,00;0,00;0,00;192.712,20;36.215,98;1.477.071,55;147.325,00;204.305,81;30.820,28;1.859.522,64
20141001;05YD;41413;358;170;188;0;40,71;0;615.923,41;473.880,53;0,00;0,00;0,00;0,00;36.215,98;1.126.019,92;0,00;178.040,27;29.112,56;1.333.172,75
20141001;05YE;41362;201;88;113;2;39,54;0;314.034,04;280.547,52;0,00;0,00;0,00;6.033,09;36.215,98;636.830,63;0,00;107.644,85;16.345,32;760.820,80
20141001;05YK;20012;186;89;97;1;35,30;0;300.021,40;227.494,39;0,00;0,00;0,00;2.849,57;36.215,98;566.581,34;0,00;105.852,17;15.125,52;687.559,03
20141001;05YL;41282;59;19;40;0;41,88;0;69.874,19;102.342,43;78.589,06;0,00;0,00;0,00;19.434,99;270.240,67;0,00;55.225,70;4.797,88;330.264,25
20141001;05YP;41785;30;14;16;0;46,16;0;54.277,92;43.156,41;111.009,21;0,00;0,00;0,00;19.434,99;227.878,53;0,00;44.497,15;2.439,60;274.815,28
20141001;05YQ;41778;84;34;50;0;34,02;0;112.587,32;115.190,91;50.031,00;0,00;0,00;0,00;19.434,99;297.244,22;0,00;64.474,45;6.830,88;368.549,55
20141001;05YR;41780;64;23;41;0;40,27;0;82.859,32;102.761,61;72.474,93;0,00;0,00;0,00;19.434,99;277.530,85;0,00;57.075,45;5.204,48;339.810,78
20141001;05YS;41662;367;157;210;0;40,32;0;565.970,68;526.680,25;0,00;0,00;0,00;0,00;36.215,98;1.128.866,91;0,00;182.107,73;29.844,44;1.340.819,08
20141001;05YT;42669;230;116;114;0;45,46;0;445.948,24;304.903,10;0,00;0,00;0,00;0,00;36.215,98;787.067,32;0,00;120.191,95;18.703,60;925.962,87
20141001;05YW;32177;162;84;78;1;46,05;0;325.237,04;210.109,42;0,00;0,00;0,00;3.272,91;36.215,98;574.835,35;0,00;95.005,61;13.173,84;683.014,80
20141001;05ZE;41630;54;25;29;0;44,70;0;95.224,33;76.848,75;86.166,21;0,00;0,00;0,00;19.434,99;277.674,28;0,00;53.375,95;4.391,28;335.441,51
20141001;05ZF;41362;393;185;208;0;42,41;0;684.922,15;535.753,52;0,00;0,00;0,00;0,00;36.215,98;1.256.891,65;0,00;193.858,17;31.958,76;1.482.708,58
20141001;05ZG;13674;130;51;79;0;34,20;0;169.308,68;182.462,51;11.911,25;0,00;0,00;0,00;36.215,98;399.898,42;0,00;81.492,15;10.571,60;491.962,17
20141001;05ZH;41629;92;47;45;8;45,35;0;180.445,06;120.196,06;50.311,75;0,00;0,00;25.962,74;19.434,99;396.350,60;0,00;69.670,69;7.481,44;473.502,73
20141001;05ZI;41421;131;58;73;0;40,51;0;209.598,13;183.533,61;12.059,38;0,00;0,00;0,00;36.215,98;441.407,10;0,00;81.862,10;10.652,92;533.922,12
20141001;05ZQ;42610;76;29;47;0;44,30;0;109.919,77;123.938,67;64.859,83;0,00;0,00;0,00;19.434,99;318.153,26;0,00;61.514,85;6.180,32;385.848,43
20141001;05ZR;41340;448;186;262;21;41,25;0;678.572,18;664.993,34;0,00;0,00;0,00;64.761,59;36.215,98;1.444.543,09;0,00;224.586,05;36.431,36;1.705.560,50
20141001;05ZS;41376;219;105;114;0;36,32;0;358.947,62;271.133,18;0,00;0,00;0,00;0,00;36.215,98;666.296,78;0,00;115.220,61;17.809,08;799.326,47
20141001;05ZT;41013;214;107;107;0;41,73;0;392.754,27;273.245,83;0,00;0,00;0,00;0,00;36.215,98;702.216,08;0,00;112.960,91;17.402,48;832.579,47
20141001;05ZU;41398;152;63;89;0;38,02;0;220.358,36;216.577,78;0,00;0,00;0,00;0,00;36.215,98;473.152,12;0,00;90.206,63;12.360,64;575.719,39
20141001;05ZV;41371;53;22;31;0;50,00;0;89.229,80;87.473,63;92.767,34;0,00;0,00;0,00;19.434,99;288.905,76;0,00;53.006,00;4.309,96;346.221,72
20141001;05ZW;41496;207;97;110;44;43,19;0;362.646,34;286.111,97;0,00;0,00;0,00;139.052,42;36.215,98;824.026,71;0,00;122.098,85;16.833,24;962.958,80
20141001;05ZX;41860;108;51;57;0;39,00;0;180.713,91;140.517,54;32.236,54;0,00;0,00;0,00;36.215,98;389.683,97;0,00;73.353,25;8.782,56;471.819,78
20141001;05ZY;41638;149;70;79;4;43,63;0;263.138,52;206.606,99;0,00;0,00;0,00;12.710,44;36.215,98;518.671,93;0,00;89.969,13;12.116,68;620.757,74
20141001;05ZZ;77235;220;101;119;0;46,67;0;393.976,29;322.942,76;0,00;0,00;0,00;0,00;36.215,98;753.135,03;0,00;115.672,55;17.890,40;886.697,98
20141001;06AF;77456;180;88;92;0;43,25;0;329.244,74;239.472,55;0,00;0,00;0,00;0,00;36.215,98;604.933,27;0,00;102.860,95;14.637,60;722.431,82
20141001;06AG;50949;155;74;81;0;40,17;0;266.246,10;202.754,32;0,00;0,00;0,00;0,00;36.215,98;505.216,40;0,00;91.562,45;12.604,60;609.383,45
20141001;06AI;41778;204;91;113;7;44,55;32;345.980,59;298.895,79;0,00;0,00;0,00;22.496,87;36.215,98;703.589,23;56.800,00;110.398,57;16.589,28;887.377,08
20141001;06AK;41516;128;54;74;0;42,74;6;200.753,46;191.396,07;15.198,88;0,00;0,00;0,00;36.215,98;443.564,39;10.650,00;80.752,25;10.408,96;545.375,60
20141001;06AL;13683;98;45;53;0;47,17;0;176.582,26;144.690,51;45.525,80;0,00;0,00;0,00;36.215,98;403.014,55;0,00;69.653,75;7.969,36;480.637,66
20141001;06AM;41431;179;80;99;0;46,70;0;312.172,24;268.762,92;0,00;0,00;0,00;0,00;36.215,98;617.151,14;0,00;102.409,01;14.556,28;734.116,43
20141001;06AN;47959;195;70;125;16;38,51;0;246.440,66;306.167,39;0,00;0,00;0,00;47.615,74;36.215,98;636.439,77;0,00;108.847,33;15.857,40;761.144,50
20141001;06AO;13683;83;35;48;0;43,29;0;131.014,84;125.004,43;57.492,10;0,00;0,00;0,00;19.434,99;332.946,36;0,00;64.104,50;6.749,56;403.800,42
20141001;06AP;41421;103;47;56;25;43,53;0;176.459,75;146.274,09;38.857,30;0,00;0,00;79.341,79;36.215,98;477.148,91;0,00;78.493,00;8.375,96;564.017,87
20141001;06AQ;11711;56;22;34;0;36,99;0;75.894,81;81.602,58;76.313,18;0,00;0,00;0,00;19.434,99;253.245,56;0,00;54.115,85;4.553,92;311.915,33
20141001;06AY;41580;479;219;260;0;40,48;0;791.107,54;653.428,57;0,00;0,00;0,00;0,00;36.215,98;1.480.752,09;0,00;232.725,01;38.952,28;1.752.429,38
20141001;06AZ;41401;64;25;39;4;44,33;0;94.793,37;102.880,65;76.279,68;0,00;0,00;12.820,70;19.434,99;306.209,39;0,00;58.193,77;5.204,48;369.607,64
20141001;06BA;83280;360;188;172;8;36,12;55;640.935,39;407.963,22;0,00;0,00;0,00;23.054,92;36.215,98;1.108.169,51;97.625,00;181.180,79;29.275,20;1.416.250,50
20141001;06BB;41869;309;148;161;0;39,76;0;529.665,12;400.866,11;0,00;0,00;0,00;0,00;36.215,98;966.747,21;0,00;155.895,21;25.127,88;1.147.770,30
20141001;06BC;42486;233;102;131;16;46,52;0;397.164,21;354.871,56;0,00;0,00;0,00;52.662,68;36.215,98;840.914,43;0,00;126.021,05;18.947,56;985.883,04
20141001;06BD;41471;53;26;27;7;43,00;0;96.974,02;70.061,22;85.308,84;0,00;0,00;22.069,60;19.434,99;293.848,67;0,00;54.963,06;4.309,96;353.121,69
20141001;06BE;41455;193;107;86;0;35,28;0;360.600,19;201.640,31;0,00;0,00;0,00;0,00;36.215,98;598.456,48;0,00;108.736,17;15.694,76;722.887,41
20141001;06BG;41775;561;324;237;9;39,48;50;1.155.310,52;587.944,10;0,00;0,00;0,00;27.127,64;36.215,98;1.806.598,24;88.750,00;272.300,31;45.620,52;2.213.269,07
20141001;06BH;13662;60;22;38;0;42,86;0;81.911,44;98.432,26;78.632,13;0,00;0,00;0,00;19.434,99;278.410,82;0,00;55.595,65;4.879,20;338.885,67
20141001;06BM;13662;122;51;71;1;42,18;0;188.269,88;182.348,15;20.639,76;0,00;0,00;3.120,51;36.215,98;430.594,28;0,00;78.812,13;9.921,04;519.327,45
20141001;06BO;41376;265;112;153;0;41,18;0;408.237,33;387.988,69;0,00;0,00;0,00;0,00;36.215,98;832.442,00;0,00;136.009,85;21.549,80;990.001,65
20141001;06BP;41846;103;52;51;5;45,21;0;199.302,16;135.990,79;39.667,06;0,00;0,00;16.199,15;36.215,98;427.375,14;0,00;72.901,40;8.375,96;508.652,50
20141001;06BQ;41633;518;272;246;0;43,16;0;1.016.525,04;639.611,22;0,00;0,00;0,00;0,00;36.215,98;1.692.352,24;0,00;250.350,67;42.123,76;1.984.826,67
20141001;06BR;41630;184;75;109;0;44,13;0;283.681,25;286.831,68;0,00;0,00;0,00;0,00;36.215,98;606.728,91;0,00;104.668,71;14.962,88;726.360,50
20141001;06BV;77338;181;86;95;0;39,27;0;305.815,08;235.027,22;0,00;0,00;0,00;0,00;36.215,98;577.058,28;0,00;103.312,89;14.718,92;695.090,09
20141001;06BX;41633;90;46;44;8;41,31;0;167.947,51;111.763,83;49.674,69;0,00;0,00;24.689,98;19.434,99;373.511,00;0,00;68.930,79;7.318,80;449.760,59
20141001;06BY;41476;107;42;65;16;47,59;0;165.631,96;178.335,42;36.863,40;0,00;0,00;53.336,87;36.215,98;470.383,63;0,00;77.456,58;8.701,24;556.541,45
20141001;06CA;41362;387;217;170;113;35,70;0;735.556,87;400.905,39;0,00;0,00;0,00;323.781,84;36.215,98;1.496.460,08;0,00;222.739,07;31.470,84;1.750.669,99
20141001;06CI;45000;153;74;79;0;37,27;0;256.247,89;190.322,91;0,00;0,00;0,00;0,00;36.215,98;482.786,78;0,00;90.658,57;12.441,96;585.887,31
20141001;06CK;41516;236;111;125;20;41,40;59;405.730,09;317.875,50;0,00;0,00;0,00;61.795,84;36.215,98;821.617,41;104.725,00;128.495,19;19.191,52;1.074.029,12
20141001;06CN;41613;115;57;58;20;44,54;0;216.686,56;153.396,74;27.918,78;0,00;0,00;64.268,90;36.215,98;498.486,96;0,00;81.534,50;9.351,80;589.373,26
20141001;06CO;41844;256;89;167;0;41,76;0;326.807,86;426.630,16;0,00;0,00;0,00;0,00;36.215,98;789.654,00;0,00;131.942,39;20.817,92;942.414,31
20141001;06CP;41501;118;56;62;2;40,17;0;201.483,54;155.194,66;23.721,07;0,00;0,00;6.082,71;36.215,98;422.697,96;0,00;77.611,91;9.595,76;509.905,63
20141001;06CQ;83280;232;108;124;31;41,89;49;397.229,95;317.301,73;0,00;0,00;0,00;96.381,73;36.215,98;847.129,39;86.975,00;129.762,81;18.866,24;1.082.733,44
20141001;06CS;40971;315;148;167;72;40,92;0;537.663,69;422.083,68;0,00;0,00;0,00;221.104,05;36.215,98;1.217.067,40;0,00;178.736,61;25.615,80;1.421.419,81
20141001;06CT;41413;47;16;31;24;44,48;0;60.779,57;81.927,63;92.594,24;0,00;0,00;77.065,98;19.434,99;331.802,41;0,00;57.496,22;3.822,04;393.120,67
20141001;06CU;13674;49;18;31;11;45,74;0;69.433,68;83.193,57;92.092,78;0,00;0,00;35.867,71;19.434,99;300.022,73;0,00;54.601,58;3.984,68;358.608,99
20141001;06CX;41633;300;129;171;0;42,78;0;479.818,11;442.501,80;0,00;0,00;0,00;0,00;36.215,98;958.535,89;0,00;151.827,75;24.396,00;1.134.759,64
20141001;06CY;41455;307;158;149;1;41,09;0;575.243,73;377.410,58;0,00;0,00;0,00;3.077,58;36.215,98;991.947,87;0,00;155.270,91;24.965,24;1.172.184,02
20141001;06CZ;41471;191;90;101;0;44,84;0;343.394,60;268.103,93;0,00;0,00;0,00;0,00;36.215,98;647.714,51;0,00;107.832,29;15.532,12;771.078,92
20141001;06DD;13683;126;67;59;0;41,34;15;244.712,85;149.922,50;16.762,06;0,00;0,00;0,00;36.215,98;447.613,39;26.625,00;80.012,35;10.246,32;564.497,06
