BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;1.1 - IMMATERIËLE VASTE ACTIVA;1.2 - MATERIËLE VASTE ACTIVA;1.3 - FINANCIËLE VASTE ACTIVA;1.4 - VOORRADEN;1.5 - VORDERINGEN;1.6 - EFFECTEN;1.7 - LIQUIDE MIDDELEN;2.1 - EIGEN VERMOGEN;2.2 - VOORZIENINGEN;2.3 - LANGLOPENDE SCHULDEN;2.4 - KORTLOPENDE SCHULDEN;TA - TOTAAL ACTIVA;TP - TOTAAL PASSIVA;TVA - TOTAAL VASTE ACTIVA;TVLA - TOTAAL VLOTTENDE ACTIVA
88791;PO1;Ver Sch MD Bybel;2012;;249.567;;;70.258;;610.278;672.460;192.569;;65.073;930.103;930.102;249.567;680.536
88791;PO1;Ver Sch MD Bybel;2013;;228.205;;;65.414;;678.734;718.624;190.192;;63.537;972.353;972.353;228.205;744.148
88791;PO1;Ver Sch MD Bybel;2014;;212.489;;;77.054;;598.985;725.432;74.730;;88.366;888.528;888.528;212.489;676.039
88791;PO1;Ver Sch MD Bybel;2015;;205.685;;;74.002;;597.779;704.240;87.124;;86.102;877.466;877.466;205.685;671.781
89012;PO1;Stg Insth Sch md Bybel;2011;;122.946;;;457.114;;192.268;597.601;105.075;;69.651;772.328;772.327;122.946;649.382
89012;PO1;Stg Insth Sch md Bybel;2012;;117.305;;;57.645;;616.792;586.680;114.335;;90.727;791.742;791.742;117.305;674.437
89012;PO1;Stg Insth Sch md Bybel;2013;;106.180;;;50.298;;664.399;623.310;119.227;;78.341;820.877;820.878;106.180;714.697
89012;PO1;Stg Insth Sch md Bybel;2014;;92.055;;;55.274;;676.454;616.574;126.383;;80.826;823.783;823.783;92.055;731.728
89012;PO1;Stg Insth Sch md Bybel;2015;;85.184;;;59.209;;719.305;617.524;146.534;;99.640;863.698;863.698;85.184;778.514
89155;PO3;Herv Sch Ver Nijkerk;2011;;961.388;500.000;;274.229;;1.289.347;1.893.648;321.074;4.141;806.101;3.024.964;3.024.964;1.461.388;1.563.576
89155;PO3;Herv Sch Ver Nijkerk;2012;;987.776;500.000;;269.217;;1.178.604;2.030.792;327.916;7.555;569.334;2.935.597;2.935.597;1.487.776;1.447.821
89155;PO3;Herv Sch Ver Nijkerk;2013;;1.005.599;500.000;;278.083;;1.723.082;2.456.062;336.327;4.540;709.835;3.506.764;3.506.764;1.505.599;2.001.165
89155;PO3;Herv Sch Ver Nijkerk;2014;;1.055.252;500.000;;359.151;;1.811.002;2.461.832;337.052;1.525;924.996;3.725.405;3.725.405;1.555.252;2.170.153
89155;PO3;Herv Sch Ver Nijkerk;2015;;1.010.831;;;277.169;;3.072.241;2.558.535;295.802;;1.505.905;4.360.241;4.360.242;1.010.831;3.349.410
89532;PO1;Ver Chr Nat Sch Ond;2011;;140.684;;;48.873;;259.226;279.419;76.160;9.777;83.427;448.783;448.783;140.684;308.099
89532;PO1;Ver Chr Nat Sch Ond;2012;;125.055;;;52.944;;287.618;299.106;84.260;6.384;75.865;465.617;465.615;125.055;340.562
89532;PO1;Ver Chr Nat Sch Ond;2013;;129.389;;;36.576;;324.859;327.108;83.060;3.280;77.376;490.824;490.824;129.389;361.435
89532;PO1;Ver Chr Nat Sch Ond;2014;;141.173;;;58.224;;284.985;356.958;55.331;;72.095;484.382;484.384;141.173;343.209
89532;PO1;Ver Chr Nat Sch Ond;2015;;143.983;;;64.652;;378.818;412.506;87.096;;87.851;587.453;587.453;143.983;443.470
89571;PO1;Ver Basisond GRF Grondsl;2011;;208.721;;;75.855;;425.716;500.674;129.234;;80.384;710.292;710.292;208.721;501.571
89571;PO1;Ver Basisond GRF Grondsl;2012;;214.647;;;80.205;;403.342;532.321;61.142;;104.731;698.194;698.194;214.647;483.547
89571;PO1;Ver Basisond GRF Grondsl;2013;;199.040;;;60.176;;488.819;578.113;68.038;;101.884;748.035;748.035;199.040;548.995
89571;PO1;Ver Basisond GRF Grondsl;2014;;182.931;;;92.255;;527.218;628.608;75.439;;98.357;802.404;802.404;182.931;619.473
89571;PO1;Ver Basisond GRF Grondsl;2015;;185.935;;;112.974;;504.696;634.425;65.482;;103.698;803.605;803.605;185.935;617.670
89896;PO1;Ver Sch Ond Grf Grondsl;2011;;75.476;;;47.657;;168.166;147.493;45.999;;97.805;291.299;291.297;75.476;215.823
89896;PO1;Ver Sch Ond Grf Grondsl;2012;;87.193;;;41.706;;187.088;194.270;43.048;;78.669;315.987;315.987;87.193;228.794
89896;PO1;Ver Sch Ond Grf Grondsl;2013;;76.344;;;48.279;;251.285;258.728;43.520;;73.659;375.908;375.907;76.344;299.564
89896;PO1;Ver Sch Ond Grf Grondsl;2014;;79.740;;;58.223;;259.272;281.882;35.024;;80.328;397.235;397.234;79.740;317.495
89896;PO1;Ver Sch Ond Grf Grondsl;2015;;77.040;;;41.107;;231.606;237.272;51.454;;61.027;349.753;349.753;77.040;272.713
90130;PO1;Ver Verstr Ond Ref Grond;2011;;165.313;;;133.234;;75.147;184.350;79.005;590;109.748;373.694;373.693;165.313;208.381
90130;PO1;Ver Verstr Ond Ref Grond;2012;;161.903;;;48.830;;108.761;188.492;60.593;;70.408;319.494;319.493;161.903;157.591
90130;PO1;Ver Verstr Ond Ref Grond;2013;;101.143;;;49.633;;409.061;416.271;68.093;;75.472;559.837;559.836;101.143;458.694
90130;PO1;Ver Verstr Ond Ref Grond;2014;;86.740;;;82.101;;468.240;484.815;74.738;;77.531;637.081;637.084;86.740;550.341
90130;PO1;Ver Verstr Ond Ref Grond;2015;;91.683;;;103.215;;533.293;571.124;88.197;;68.870;728.191;728.191;91.683;636.508
90169;PO3;Ver PCO te Putten;2011;;563.643;70.450;;154.175;;326.065;686.817;151.950;19.812;255.754;1.114.333;1.114.333;634.093;480.240
90169;PO3;Ver PCO te Putten;2012;;532.796;70.525;;147.123;;465.689;760.772;154.540;18.722;282.099;1.216.133;1.216.133;603.321;612.812
90169;PO3;Ver PCO te Putten;2013;;543.707;70.300;;153.697;;613.785;924.258;141.215;17.632;298.383;1.381.489;1.381.488;614.007;767.482
90169;PO3;Ver PCO te Putten;2014;;488.363;70.225;;172.440;;638.841;936.400;148.508;16.542;268.418;1.369.869;1.369.868;558.588;811.281
90169;PO3;Ver PCO te Putten;2015;;446.571;70.150;;173.528;;698.392;858.696;195.818;15.452;318.674;1.388.641;1.388.640;516.721;871.920
90351;PO1;Ver Th Verstr v Bo;2011;;38.623;;;29.654;;156.920;122.874;72.941;;29.382;225.197;225.197;38.623;186.574
90351;PO1;Ver Th Verstr v Bo;2012;;32.105;;;37.100;;191.236;162.034;61.004;;37.403;260.441;260.441;32.105;228.336
90351;PO1;Ver Th Verstr v Bo;2013;;39.410;;;30.697;;244.355;181.391;85.978;;47.093;314.462;314.462;39.410;275.052
90351;PO1;Ver Th Verstr v Bo;2014;;82.918;;;36.447;;202.250;191.903;50.382;;79.330;321.615;321.615;82.918;238.697
90351;PO1;Ver Th Verstr v Bo;2015;;65.775;;;25.610;;247.172;206.083;60.296;;72.178;338.557;338.557;65.775;272.782
90637;PO1;Stg Insth Herv Sch op Gg;2011;;271.540;;;54.783;;431.472;594.693;4.901;;158.201;757.795;757.795;271.540;486.255
90637;PO1;Stg Insth Herv Sch op Gg;2012;;224.024;;;50.654;;481.696;596.035;4.907;;155.432;756.374;756.374;224.024;532.350
90637;PO1;Stg Insth Herv Sch op Gg;2013;;188.633;;;51.072;;619.730;656.066;35.234;;168.135;859.435;859.435;188.633;670.802
